,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
289,289,18,no_error,1074,1074,,"
def maximum_path_sum(pyramid):
    # Start from the second last row and work upwards
    for i in range(len(pyramid)-2, -1, -1):
        # For each number in the current row, add the maximum adjacent number from the next row
        for j in range(len(pyramid[i])):
            pyramid[i][j] += max(pyramid[i+1][j], pyramid[i+1][j+1])
    
    # The maximum total will be at the top of the pyramid
    return pyramid[0][0]


# Example usage
pyramid = [
    [75],
    [95, 64],
    [17, 47, 82],
    [18, 35, 87, 10],
    [20, 4, 82, 47, 65],
    [19, 1, 23, 75, 3, 34],
    [88, 2, 77, 73, 7, 63, 67],
    [99, 65, 4, 28, 6, 16, 70, 92],
    [41, 41, 26, 56, 83, 40, 80, 70, 33],
    [41, 48, 72, 33, 47, 32, 37, 16, 94, 29],
    [53, 71, 44, 65, 25, 43, 91, 52, 97, 51, 14],
    [70, 11, 33, 28, 77, 73, 17, 78, 39, 68, 17, 57],
    [91, 71, 52, 38, 17, 14, 91, 43, 58, 50, 27, 29, 48],
    [63, 66, 4, 68, 89, 53, 67, 30, 73, 16, 69, 87, 40, 31],
    [4, 62, 98, 27, 23, 9, 70, 98, 73, 93, 38, 53, 60, 4, 23]
]

result = maximum_path_sum(pyramid)
print(""The maximum total from top to bottom of the pyramid is:"", result)
",5
290,290,19,no_error,"171
",171,,"def count_sundays():
    count = 0
    for year in range(1901, 2001):
        for month in range(1, 13):
            # Zeller's Congruence Algorithm to find the day of the week
            if month < 3:
                month += 12
                year -= 1
            day = (1 + 2 * month + 3 * (month + 1) // 5 + year + year // 4 - year // 100 + year // 400) % 7
            if day == 0:  # Sunday
                count += 1
    return count

result = count_sundays()
print(result)",5
295,295,20,no_error,"648
",648,,"
def factorial_digit_sum(n):
    factorial = 1
    for i in range(2, n+1):
        factorial *= i
    
    digit_sum = 0
    while factorial > 0:
        digit_sum += factorial % 10
        factorial //= 10
    
    return digit_sum

result = factorial_digit_sum(100)
print(result)
",5
296,296,21,no_error,"31626
",31626,,"
def sum_of_amicable_numbers(limit):
    def sum_of_divisors(n):
        divisors = [1]
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                divisors.append(i)
                if i != n // i:
                    divisors.append(n // i)
        return sum(divisors)

    amicable_numbers = []
    for num in range(2, limit): 
        if num == sum_of_divisors(sum_of_divisors(num)) and num != sum_of_divisors(num):
            amicable_numbers.append(num)
    
    return sum(amicable_numbers)

# Test
print(sum_of_amicable_numbers(10000))
",5
299,299,23,no_error,4179871,4179871,,"
def is_abundant(n):
    """"""
    Check if a number is abundant.
    """"""
    divisors = [1]
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.append(i)
            if i != n // i:
                divisors.append(n // i)
    return sum(divisors) > n

def find_abundant_numbers(limit):
    """"""
    Find all abundant numbers up to a given limit.
    """"""
    abundant_numbers = []
    for i in range(1, limit + 1):
        if is_abundant(i):
            abundant_numbers.append(i)
    return abundant_numbers

def find_non_abundant_sums(limit):
    """"""
    Find the sum of all positive integers that cannot be written as the sum of two abundant numbers.
    """"""
    abundant_numbers = find_abundant_numbers(limit)
    abundant_sums = set()
    for i in range(len(abundant_numbers)):
        for j in range(i, len(abundant_numbers)):
            abundant_sums.add(abundant_numbers[i] + abundant_numbers[j])
    non_abundant_sums = []
    for i in range(1, limit + 1):
        if i not in abundant_sums:
            non_abundant_sums.append(i)
    return sum(non_abundant_sums)

limit = 28123
result = find_non_abundant_sums(limit)
print(result)


limit = 28123
result = find_non_abundant_sums(limit)
print(result)
",5
302,302,24,no_error,2783915460,2783915460,,"
import math

def get_lexicographic_permutation(n):
    digits = list(range(10))
    permutation = ''
    n -= 1  # Adjust for 0-based indexing

    for i in range(10, 0, -1):
        index = n // math.factorial(i-1)
        digit = digits.pop(index)
        permutation += str(digit)
        n %= math.factorial(i-1)

    return permutation

# Testing the function
n = 1000000
permutation = get_lexicographic_permutation(n)
print(f""The {n}th lexicographic permutation is: {permutation}"")
",5
303,303,25,no_error,"4782
",4782,,"def fibonacci(n):
    fib = [1, 1]
    index = 2
    
    while len(str(fib[-1])) < n:
        fib.append(fib[index-1] + fib[index-2])
        index += 1
    
    return index

result = fibonacci(1000)
print(result)",5
306,306,26,no_error,"983
",983,,"
def find_longest_recurring_cycle():
    longest_cycle = 0
    number = 0

    for d in range(2, 1000):
        remainders = []
        value = 1
        position = 0

        while value not in remainders:
            remainders.append(value)
            value = (value * 10) % d
            position += 1

        if position - remainders.index(value) > longest_cycle:
            longest_cycle = position - remainders.index(value)
            number = d

    return number

result = find_longest_recurring_cycle()
print(result)
",5
309,309,27,no_error,"-59231
",-59231,,"
def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True

def quadratic_primes():
    max_consecutive_primes = 0
    product_of_coefficients = 0
    
    for a in range(-999, 1000):
        for b in range(-999, 1000):
            n = 0
            while is_prime(n*n + a*n + b):
                n += 1
            
            if n > max_consecutive_primes:
                max_consecutive_primes = n
                product_of_coefficients = a * b
    
    return product_of_coefficients

print(quadratic_primes())
",5
312,312,28,no_error,"669171001
",669171001,,"
def sum_of_spiral_diagonals(n):
    """"""
    Calculates the sum of the numbers on the diagonals of an n by n spiral.
    """"""
    if n % 2 == 0:
        return ""Invalid input. The size of the spiral must be odd.""
    
    if n == 1:
        return 1
    
    diagonal_sum = 1
    current_num = 1
    for i in range(2, n+1, 2):
        for j in range(4):
            current_num += i
            diagonal_sum += current_num
    
    return diagonal_sum

n = 1001
sum_of_diagonals = sum_of_spiral_diagonals(n)
print(sum_of_diagonals)
",5
315,315,29,no_error,"9183
",9183,,"
def count_distinct_powers():
    distinct_terms = set()
    for a in range(2, 101):
        for b in range(2, 101):
            power = a ** b
            distinct_terms.add(power)
    
    return len(distinct_terms)

result = count_distinct_powers()
print(result)
",5
318,318,30,no_error,443839,443839,,"
def sum_of_fifth_powers():
    total_sum = 0
    for num in range(2, 1000000):
        digits = [int(digit) for digit in str(num)]
        sum_of_powers = sum([digit**5 for digit in digits])
        if sum_of_powers == num:
            total_sum += num
    return total_sum

result = sum_of_fifth_powers()
print(""The sum of all the numbers that can be written as the sum of the fifth powers of their digits is:"", result)
",5
321,321,31,no_error,73682,73682,,"def count_coin_sums(amount):
    coins = [1, 2, 5, 10, 20, 50, 100, 200]
    dp = [0] * (amount + 1)
    dp[0] = 1

    for coin in coins:
        for i in range(coin, amount + 1):
            dp[i] += dp[i - coin]

    return dp[amount]

num_ways = count_coin_sums(200)
print(f""There are {num_ways} different ways to make £2 using any number of coins."")",5
324,324,32,timeout_error,,45228,TIMEOUT,"def is_pandigital(n):
    """"""Check if a number is pandigital, i.e. contains all digits from 1 to n exactly once.""""""
    digits = set(str(n))
    return len(digits) == len(str(n)) and '0' not in digits and len(digits) == n

def find_pandigital_products():
    """"""Find all products that can be written as pandigital numbers using digits from 1 to 9.""""""
    pandigital_products = set()
    for multiplicand in range(1, 10000):
        for multiplier in range(1, 10000):
            product = multiplicand * multiplier
            if is_pandigital(str(multiplicand) + str(multiplier) + str(product)):
                pandigital_products.add(product)
    return pandigital_products

pandigital_products = find_pandigital_products()
sum_products = sum(pandigital_products)
print(""The sum of all products that possess the pandigital identity is:"", sum_products)",5
325,325,33,wrong_output,"1175952237465600
",100,,"
from fractions import Fraction

def find_curious_fractions():
    curious_fractions = []
    for numerator in range(10, 100):
        for denominator in range(numerator + 1, 100):
            fraction = Fraction(numerator, denominator)
            numerator_digits = str(numerator)
            denominator_digits = str(denominator)
            for digit in numerator_digits:
                if digit in denominator_digits:
                    numerator_digits_removed = numerator_digits.replace(digit, '', 1)
                    denominator_digits_removed = denominator_digits.replace(digit, '', 1)
                    if denominator_digits_removed != '0' and Fraction(int(numerator_digits_removed), int(denominator_digits_removed)) == fraction:
                        curious_fractions.append(fraction)
    return curious_fractions

curious_fractions = find_curious_fractions()
product = Fraction(1, 1)
for fraction in curious_fractions:
    product *= fraction

denominator = product.denominator
print(denominator)
",5
328,328,34,no_error,40730,40730,,"
import math

def factorial_sum(n):
    # Calculate the factorial sum of a number
    factorial_sum = 0
    for digit in str(n):
        factorial_sum += math.factorial(int(digit))
    return factorial_sum

def find_curious_numbers():
    curious_numbers = []
    for num in range(3, 1000000):
        if num == factorial_sum(num):
            curious_numbers.append(num)
    return curious_numbers

# Test the function
curious_numbers = find_curious_numbers()
print(""Curious Numbers:"", curious_numbers)
print(""Sum of Curious Numbers:"", sum(curious_numbers))
",5
331,331,35,no_error,"55
",55,,"
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

def get_rotations(n):
    rotations = []
    num_str = str(n)
    for i in range(len(num_str)):
        rotation = int(num_str[i:] + num_str[:i])
        rotations.append(rotation)
    return rotations

def count_circular_primes(limit):
    circular_prime_count = 0
    for num in range(2, limit):
        if is_prime(num):
            rotations = get_rotations(num)
            if all(is_prime(rotation) for rotation in rotations):
                circular_prime_count += 1
    return circular_prime_count

limit = 1000000
circular_prime_count = count_circular_primes(limit)
print(circular_prime_count)
",5
332,332,36,no_error,"872187
",872187,,"def is_palindrome(n):
    """"""
    Function to check if a number is a palindrome.
    """"""
    return str(n) == str(n)[::-1]

def to_binary(n):
    """"""
    Function to convert a number to binary representation.
    """"""
    return bin(n)[2:]

def find_dual_palindromes(limit):
    """"""
    Function to find all dual palindromic numbers less than a given limit.
    """"""
    dual_palindromes = []

    for i in range(1, limit):
        if is_palindrome(i) and is_palindrome(to_binary(i)):
            dual_palindromes.append(i)

    return dual_palindromes

def calculate_sum(limit):
    """"""
    Function to calculate the sum of all dual palindromic numbers less than a given limit.
    """"""
    dual_palindromes = find_dual_palindromes(limit)
    return sum(dual_palindromes)

# Test the function
limit = 1000000
result = calculate_sum(limit)
print(result)",5
335,335,37,no_error,"748317
",748317,,"
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

def is_truncatable_prime(n):
    num_str = str(n)
    for i in range(len(num_str)):
        if not is_prime(int(num_str[i:])):
            return False
        if not is_prime(int(num_str[:i+1])):
            return False
    return True

def find_truncatable_primes():
    truncatable_primes = []
    num = 11  # Starting from 11 since 2, 3, 5, and 7 are not considered truncatable primes
    while len(truncatable_primes) < 11:
        if is_prime(num) and is_truncatable_prime(num):
            truncatable_primes.append(num)
        num += 1
    return sum(truncatable_primes)

print(find_truncatable_primes())
",5
339,339,38,no_error,"932718654
",932718654,,"
def is_pandigital(number):
    """"""
    Function to check if a number is pandigital.
    """"""
    digits = set(str(number))
    return len(digits) == 9 and '0' not in digits

def largest_pandigital():
    """"""
    Function to find the largest 1 to 9 pandigital 9-digit number that can be formed as the concatenated product
    of an integer with (1,2,...,n) where n > 1.
    """"""
    largest_pandigital = 0

    # Iterate through all possible starting numbers
    for number in range(1, 10000):
        concatenated_product = str(number)
        multiplier = 2

        # Keep concatenating the product until it exceeds 9 digits
        while len(concatenated_product) < 9:
            concatenated_product += str(number * multiplier)
            multiplier += 1

        # Check if the concatenated product is pandigital and update the largest_pandigital if necessary
        if len(concatenated_product) == 9 and is_pandigital(int(concatenated_product)):
            largest_pandigital = max(largest_pandigital, int(concatenated_product))
    
    return largest_pandigital

# Test the function
print(largest_pandigital())
",5
342,342,39,no_error,840,840,,"
def count_right_triangles(p):
    count = 0
    for a in range(1, p // 2):
        for b in range(a, p // 2):
            c = p - a - b
            if a**2 + b**2 == c**2:
                count += 1
    return count

max_solutions = 0
max_p = 0
for p in range(1, 1001):
    solutions = count_right_triangles(p)
    if solutions > max_solutions:
        max_solutions = solutions
        max_p = p

print(""The value of p ≤ 1000 that maximizes the number of solutions is"", max_p)
",5
344,344,40,no_error,"210
",210,,"
def champernowne_constant():
    champernowne = """"
    i = 1
    while len(champernowne) < 1000000:
        champernowne += str(i)
        i += 1

    result = 1
    for j in range(7):
        digit = int(champernowne[10 ** j - 1])
        result *= digit

    return result

print(champernowne_constant())
",5
