,year,day,part,status,output,expected_output,error,code,kpass
12,2015,7,1,runtime_error,,46065,"Traceback (most recent call last):
  File ""/tmp/tmpdg5mom6q/tmp.py"", line 49, in <module>
    main()
  File ""/tmp/tmpdg5mom6q/tmp.py"", line 45, in main
    signal = find_wire_signal(instructions, 'a')
  File ""/tmp/tmpdg5mom6q/tmp.py"", line 41, in find_wire_signal
    return evaluate_instruction(instructions, wire, values)
  File ""/tmp/tmpdg5mom6q/tmp.py"", line 23, in evaluate_instruction
    op, input1, input2, output = parse_instruction(instr)
ValueError: not enough values to unpack (expected 4, got 3)
","
def read_input_file(filename):
    with open(filename, 'r') as file:
        instructions = file.read().splitlines()
    return instructions

def parse_instruction(instruction):
    parts = instruction.split(' ')
    if len(parts) == 3:
        return ('ASSIGN', parts[0], parts[2])
    elif len(parts) == 4:
        return ('NOT', parts[1], parts[3])
    else:
        return (parts[1], parts[0], parts[2], parts[4])

def evaluate_instruction(instructions, wire, values):
    if wire.isdigit():
        return int(wire)
    elif wire in values:
        return values[wire]
    else:
        for instr in instructions:
            op, input1, input2, output = parse_instruction(instr)
            if output == wire:
                if op == 'ASSIGN':
                    values[output] = evaluate_instruction(instructions, input1, values)
                elif op == 'AND':
                    values[output] = evaluate_instruction(instructions, input1, values) & evaluate_instruction(instructions, input2, values)
                elif op == 'OR':
                    values[output] = evaluate_instruction(instructions, input1, values) | evaluate_instruction(instructions, input2, values)
                elif op == 'LSHIFT':
                    values[output] = evaluate_instruction(instructions, input1, values) << int(input2)
                elif op == 'RSHIFT':
                    values[output] = evaluate_instruction(instructions, input1, values) >> int(input2)
                elif op == 'NOT':
                    values[output] = ~evaluate_instruction(instructions, input1, values)
                return values[output]

def find_wire_signal(instructions, wire):
    values = {}
    return evaluate_instruction(instructions, wire, values)

def main():
    instructions = read_input_file('input.txt')
    signal = find_wire_signal(instructions, 'a')
    print(f""The signal provided to wire 'a' is: {signal}"")

if __name__ == '__main__':
    main()
",0.0
13,2015,7,2,part1_failed,,14134,,,
14,2015,8,1,wrong_output,"1124
",1371,,"# Open the input file
with open('input.txt', 'r') as file:
    lines = file.readlines()

# Initialize variables for code characters and memory characters
code_chars = 0
memory_chars = 0

# Iterate over each line in the file
for line in lines:
    # Remove leading and trailing whitespace
    line = line.strip()
    
    # Update code characters count by adding the length of the line
    code_chars += len(line)
    
    # Remove the surrounding double quotes
    line = line[1:-1]
    
    # Replace escape sequences with a single character
    line = line.replace('\\\\', '\\').replace('\\""', '""')
    line = line.replace('\\x', 'x')
    
    # Update memory characters count by adding the length of the updated line
    memory_chars += len(line)

# Calculate the difference between code and memory characters
difference = code_chars - memory_chars

# Print the difference
print(difference)",0.0
15,2015,8,2,part1_failed,,2117,,,
16,2015,9,1,no_error,"251
",251,,"from itertools import permutations

def find_shortest_distance(distances):
    locations = set()
    distance_map = {}
    
    # Parse the input and create a distance map
    for distance in distances:
        location1, location2, distance_value = parse_distance(distance)
        locations.add(location1)
        locations.add(location2)
        distance_map[(location1, location2)] = distance_value
        distance_map[(location2, location1)] = distance_value
    
    # Find the shortest distance by generating all possible routes
    shortest_distance = float('inf')
    for route in permutations(locations):
        distance = calculate_distance(route, distance_map)
        shortest_distance = min(shortest_distance, distance)
    
    return shortest_distance

def parse_distance(distance):
    location1, rest = distance.split(' to ')
    location2, distance_value = rest.split(' = ')
    return location1, location2, int(distance_value)

def calculate_distance(route, distance_map):
    distance = 0
    for i in range(len(route) - 1):
        location1 = route[i]
        location2 = route[i+1]
        distance += distance_map[(location1, location2)]
    return distance

# Read input from file
with open('input.txt', 'r') as file:
    distances = file.readlines()

# Remove line breaks and leading/trailing spaces
distances = [distance.strip() for distance in distances]

# Find the shortest distance
shortest_distance = find_shortest_distance(distances)

# Print the result
print(shortest_distance)",0.0
17,2015,9,2,no_error,"898
",898,,"from itertools import permutations

def find_longest_distance(distances):
    locations = set()
    distance_map = {}
    
    # Parse the input and create a distance map
    for distance in distances:
        location1, location2, distance_value = parse_distance(distance)
        locations.add(location1)
        locations.add(location2)
        distance_map[(location1, location2)] = distance_value
        distance_map[(location2, location1)] = distance_value
    
    # Find the longest distance by generating all possible routes
    longest_distance = 0
    for route in permutations(locations):
        distance = calculate_distance(route, distance_map)
        longest_distance = max(longest_distance, distance)
    
    return longest_distance

def parse_distance(distance):
    location1, rest = distance.split(' to ')
    location2, distance_value = rest.split(' = ')
    return location1, location2, int(distance_value)

def calculate_distance(route, distance_map):
    distance = 0
    for i in range(len(route) - 1):
        location1 = route[i]
        location2 = route[i+1]
        distance += distance_map[(location1, location2)]
    return distance

# Read input from file
with open('input.txt', 'r') as file:
    distances = file.readlines()

# Remove line breaks and leading/trailing spaces
distances = [distance.strip() for distance in distances]

# Find the longest distance
longest_distance = find_longest_distance(distances)

# Print the result
print(longest_distance)",0.0
18,2015,10,1,no_error,"329356
",329356,,"
def look_and_say_sequence(s):
    for _ in range(40):
        result = """"
        count = 1
        for i in range(1, len(s)):
            if s[i] == s[i - 1]:
                count += 1
            else:
                result += str(count) + s[i - 1]
                count = 1
        result += str(count) + s[-1]
        s = result
    return len(s)


# Read input from file
with open('input.txt', 'r') as file:
    input_string = file.read().strip()

# Generate and print the length of the resulting sequence
print(look_and_say_sequence(input_string))
",0.0
19,2015,10,2,no_error,"4666278
",4666278,,"
def look_and_say_sequence(s):
    for _ in range(50):
        result = """"
        count = 1
        for i in range(1, len(s)):
            if s[i] == s[i - 1]:
                count += 1
            else:
                result += str(count) + s[i - 1]
                count = 1
        result += str(count) + s[-1]
        s = result
    return len(s)


# Read input from file
with open('input.txt', 'r') as file:
    input_string = file.read().strip()

# Generate and print the length of the resulting sequence
print(look_and_say_sequence(input_string))
",0.0
20,2015,11,1,timeout_error,,vzbxxyzz,TIMEOUT,"password = input()

def is_valid(password):
    # Check if password is exactly eight lowercase letters
    if len(password) != 8 or not password.islower():
        return False
    
    # Check if password contains increasing straight of at least three letters
    straight_count = 1
    for i in range(len(password)-1):
        if ord(password[i+1]) - ord(password[i]) == 1:
            straight_count += 1
            if straight_count == 3:
                break
        else:
            straight_count = 1
    if straight_count < 3:
        return False
    
    # Check if password does not contain 'i', 'o', or 'l'
    if 'i' in password or 'o' in password or 'l' in password:
        return False
    
    # Check if password contains at least two different, non-overlapping pairs of letters
    pair_count = 0
    i = 0
    while i < len(password)-1:
        if password[i] == password[i+1]:
            pair_count += 1
            i += 1
            if pair_count == 2:
                break
        i += 1
    if pair_count < 2:
        return False
    
    return True

def generate_next_password(password):
    password = list(password)
    while True:
        # Find the rightmost non-'z' character
        i = len(password) - 1
        while i >= 0 and password[i] == 'z':
            i -= 1
        
        if i < 0:
            # All characters are 'z', increment password length
            password.append('a')
            continue
        
        # Increment the rightmost non-'z' character
        password[i] = chr(ord(password[i]) + 1)
        
        # Reset all characters to the right of the incremented character to 'a'
        for j in range(i+1, len(password)):
            password[j] = 'a'
        
        new_password = ''.join(password)
        if is_valid(new_password):
            return new_password

next_password = generate_next_password(password)
print(next_password)",0.0
21,2015,11,2,part1_failed,,vzcaabcc,,,
22,2015,12,1,no_error,"111754
",111754,,"import json

def find_numbers_sum(json_doc):
    def recursive_find_numbers_sum(obj):
        if isinstance(obj, int) or isinstance(obj, float):
            return obj
        elif isinstance(obj, list):
            return sum(recursive_find_numbers_sum(item) for item in obj)
        elif isinstance(obj, dict):
            return sum(recursive_find_numbers_sum(value) for value in obj.values())
        else:
            return 0

    parsed_json = json.loads(json_doc)
    return recursive_find_numbers_sum(parsed_json)

# Read input from file
with open('input.txt', 'r') as file:
    json_doc = file.read()

result = find_numbers_sum(json_doc)
print(result)",0.0
23,2015,12,2,no_error,"65402
",65402,,"import json

def find_numbers_sum(json_doc):
    def recursive_find_numbers_sum(obj):
        if isinstance(obj, int) or isinstance(obj, float):
            return obj
        elif isinstance(obj, list):
            return sum(recursive_find_numbers_sum(item) for item in obj)
        elif isinstance(obj, dict):
            if ""red"" in obj.values():
                return 0
            else:
                return sum(recursive_find_numbers_sum(value) for value in obj.values())
        else:
            return 0

    parsed_json = json.loads(json_doc)
    return recursive_find_numbers_sum(parsed_json)

# Read input from file
with open('input.txt', 'r') as file:
    json_doc = file.read()

result = find_numbers_sum(json_doc)
print(result)",0.0
24,2015,13,1,no_error,733,733,,"import itertools

def calculate_happiness(arrangement, attendees, happiness):
    total_happiness = 0
    for i in range(len(arrangement)):
        attendee = arrangement[i]
        left_neighbor = arrangement[i-1]
        right_neighbor = arrangement[(i+1)%len(arrangement)]
        
        total_happiness += happiness[(attendee, left_neighbor)]
        total_happiness += happiness[(attendee, right_neighbor)]
    
    return total_happiness

def find_optimal_seating(attendees, happiness):
    max_happiness = float('-inf')
    optimal_seating = []
    
    # Generate all possible seating arrangements
    arrangements = list(itertools.permutations(attendees))
    
    # Calculate happiness for each seating arrangement
    for arrangement in arrangements:
        arrangement_happiness = calculate_happiness(arrangement, attendees, happiness)
        
        if arrangement_happiness > max_happiness:
            max_happiness = arrangement_happiness
            optimal_seating = arrangement
    
    return optimal_seating, max_happiness

def parse_input(input_string):
    attendees = set()
    happiness = {}
    
    lines = input_string.strip().split('\n')
    for line in lines:
        tokens = line.split()
        attendee1 = tokens[0]
        attendee2 = tokens[10][:-1]  # Remove the trailing period
        
        value = int(tokens[3])
        if tokens[2] == 'gain':
            happiness[(attendee1, attendee2)] = value
        else:
            happiness[(attendee1, attendee2)] = -value
        
        attendees.add(attendee1)
        attendees.add(attendee2)
    
    return list(attendees), happiness

# Read input from file
with open('input.txt', 'r') as file:
    input_string = file.read()

# Parse input
attendees, happiness = parse_input(input_string)

# Find optimal seating arrangement
optimal_seating, max_happiness = find_optimal_seating(attendees, happiness)

# Print results
print(""Optimal Seating Arrangement:"", optimal_seating)
print(""Max Happiness Change:"", max_happiness)",0.0
25,2015,13,2,no_error,725,725,,"import itertools

def calculate_happiness(arrangement, attendees, happiness):
    total_happiness = 0
    for i in range(len(arrangement)):
        attendee = arrangement[i]
        left_neighbor = arrangement[i-1]
        right_neighbor = arrangement[(i+1)%len(arrangement)]
        
        total_happiness += happiness.get((attendee, left_neighbor), 0)
        total_happiness += happiness.get((attendee, right_neighbor), 0)
    
    return total_happiness

def find_optimal_seating(attendees, happiness):
    max_happiness = float('-inf')
    optimal_seating = []
    
    # Generate all possible seating arrangements
    arrangements = list(itertools.permutations(attendees))
    
    # Calculate happiness for each seating arrangement
    for arrangement in arrangements:
        arrangement_happiness = calculate_happiness(arrangement, attendees, happiness)
        
        if arrangement_happiness > max_happiness:
            max_happiness = arrangement_happiness
            optimal_seating = arrangement
    
    return optimal_seating, max_happiness

def parse_input(input_string):
    attendees = set()
    happiness = {}
    
    lines = input_string.strip().split('\n')
    for line in lines:
        tokens = line.split()
        attendee1 = tokens[0]
        attendee2 = tokens[10][:-1]  # Remove the trailing period
        
        value = int(tokens[3])
        if tokens[2] == 'gain':
            happiness[(attendee1, attendee2)] = value
        else:
            happiness[(attendee1, attendee2)] = -value
        
        attendees.add(attendee1)
        attendees.add(attendee2)
    
    return list(attendees), happiness

# Read input from file
with open('input.txt', 'r') as file:
    input_string = file.read()

# Parse input
attendees, happiness = parse_input(input_string)

# Add yourself to the list of attendees
attendees.append('Yourself')

# Set all happiness relationships involving yourself to 0
for attendee in attendees:
    happiness[('Yourself', attendee)] = 0
    happiness[(attendee, 'Yourself')] = 0

# Find optimal seating arrangement
optimal_seating, max_happiness = find_optimal_seating(attendees, happiness)

# Print results
print(""Optimal Seating Arrangement:"", optimal_seating)
print(""Max Happiness Change:"", max_happiness)",0.0
26,2015,14,1,runtime_error,,2655,"Traceback (most recent call last):
  File ""/tmp/tmpdosq37qd/tmp.py"", line 8, in <module>
    name, speed, fly_time, rest_time = line.strip().split()
ValueError: too many values to unpack (expected 4)
","# Read the input from the file
with open('input.txt', 'r') as file:
    lines = file.readlines()

# Parse the input and calculate the distance traveled by each reindeer
distances = []
for line in lines:
    name, speed, fly_time, rest_time = line.strip().split()
    speed = int(speed)
    fly_time = int(fly_time)
    rest_time = int(rest_time)
    
    cycle_time = fly_time + rest_time
    num_cycles = int(seconds / cycle_time)
    remaining_time = seconds % cycle_time
    
    distance = num_cycles * speed * fly_time + min(speed * remaining_time, speed * fly_time)
    distances.append(distance)

# Find the maximum distance traveled
max_distance = max(distances)

# Print the maximum distance
print(max_distance)",0.0
27,2015,14,2,part1_failed,,1059,,,
28,2015,15,1,wrong_output,"Highest Score: 21367368
Highest Score Calories: 620
Ingredient Amounts: (17, 19, 38, 26)
",21367368,,"
import itertools

def calculate_score(ingredients, amounts):
    total_capacity = 0
    total_durability = 0
    total_flavor = 0
    total_texture = 0
    total_calories = 0
    
    for i in range(len(ingredients)):
        total_capacity += ingredients[i]['capacity'] * amounts[i]
        total_durability += ingredients[i]['durability'] * amounts[i]
        total_flavor += ingredients[i]['flavor'] * amounts[i]
        total_texture += ingredients[i]['texture'] * amounts[i]
        total_calories += ingredients[i]['calories'] * amounts[i]
    
    # Negative totals become 0
    total_capacity = max(total_capacity, 0)
    total_durability = max(total_durability, 0)
    total_flavor = max(total_flavor, 0)
    total_texture = max(total_texture, 0)
    
    # Calculate score
    score = total_capacity * total_durability * total_flavor * total_texture
    
    return score, total_calories

def find_highest_score(ingredients):
    highest_score = 0
    highest_score_calories = 0
    highest_score_amounts = None
    
    # Generate all possible combinations of ingredient amounts
    amounts_combinations = list(itertools.product(range(101), repeat=len(ingredients)))
    
    for amounts in amounts_combinations:
        if sum(amounts) == 100:  # The amount of each ingredient used must add up to 100 teaspoons
            score, total_calories = calculate_score(ingredients, amounts)
            
            if score > highest_score:
                highest_score = score
                highest_score_calories = total_calories
                highest_score_amounts = amounts
    
    return highest_score, highest_score_calories, highest_score_amounts

# Read input from file
with open('input.txt', 'r') as file:
    lines = file.readlines()

ingredients = []

# Parse input
for line in lines:
    parts = line.strip().split(': ')
    name = parts[0]
    properties = parts[1].split(', ')
    ingredient = {}
    for prop in properties:
        prop_parts = prop.split(' ')
        prop_name = prop_parts[0]
        prop_value = int(prop_parts[1])
        ingredient[prop_name] = prop_value
    ingredients.append(ingredient)

# Find highest score
highest_score, highest_score_calories, highest_score_amounts = find_highest_score(ingredients)

print(""Highest Score:"", highest_score)
print(""Highest Score Calories:"", highest_score_calories)
print(""Ingredient Amounts:"", highest_score_amounts)
",0.0
29,2015,15,2,part1_failed,,1766400,,,
30,2015,16,1,runtime_error,,40,"Traceback (most recent call last):
  File ""/tmp/tmp1wvikzao/tmp.py"", line 35, in <module>
    main()
  File ""/tmp/tmp1wvikzao/tmp.py"", line 31, in main
    result = find_aunt_sue_gift(aunt_sue_list, gift_characteristics)
  File ""/tmp/tmp1wvikzao/tmp.py"", line 6, in find_aunt_sue_gift
    name, value = characteristic.split("": "")
ValueError: not enough values to unpack (expected 2, got 1)
","def find_aunt_sue_gift(aunt_sue_list, gift_characteristics):
    for aunt_sue in aunt_sue_list:
        characteristics = aunt_sue.split("": "")[1:]
        match = True
        for characteristic in characteristics:
            name, value = characteristic.split("": "")
            if name in gift_characteristics and gift_characteristics[name] != value:
                match = False
                break
        if match:
            return aunt_sue.split("":"")[0]
    return None

def parse_input(input_file):
    aunt_sue_list = []
    with open(input_file, 'r') as f:
        for line in f:
            aunt_sue_list.append(line.strip())
    return aunt_sue_list

def parse_gift_characteristics(gift_characteristics):
    characteristics = {}
    for characteristic in gift_characteristics:
        name, value = characteristic.split("": "")
        characteristics[name] = value
    return characteristics

def main():
    aunt_sue_list = parse_input('input.txt')
    gift_characteristics = parse_gift_characteristics([""children: 3"", ""cats: 7"", ""samoyeds: 2"", ""pomeranians: 0"", ""akitas: 0"", ""vizslas: 0"", ""goldfish: 5"", ""trees: 3"", ""cars: 2"", ""perfumes: 1""])
    result = find_aunt_sue_gift(aunt_sue_list, gift_characteristics)
    print(""The Aunt Sue who gave the gift is:"", result)

if __name__ == ""__main__"":
    main()",0.0
31,2015,16,2,part1_failed,,241,,,
32,2015,17,1,wrong_output,"19
",1638,,"import itertools

def count_combinations(containers, target):
    count = 0
    for r in range(1, len(containers) + 1):
        combinations = itertools.combinations(containers, r)
        for combination in combinations:
            if sum(combination) == target:
                count += 1
    return count

def main():
    with open('input.txt', 'r') as file:
        lines = file.readlines()
        target = int(lines[0])
        containers = [int(line) for line in lines[1:]]
        count = count_combinations(containers, target)
        print(count)

if __name__ == '__main__':
    main()",0.0
33,2015,17,2,part1_failed,,17,,,
34,2015,18,1,wrong_output,"2
",814,,"
def animate_lights(grid, steps):
    for _ in range(steps):
        new_grid = """"
        for i in range(len(grid)):
            count = 0
            for j in range(max(0, i-11), min(len(grid), i+10)):
                if grid[j] == ""#"":
                    count += 1
            if grid[i] == ""#"" and (count == 2 or count == 3):
                new_grid += ""#""
            elif grid[i] == ""."" and count == 3:
                new_grid += ""#""
            else:
                new_grid += "".""
        grid = new_grid
    return grid.count(""#"")

# Read input from file
with open('input.txt', 'r') as f:
    input_grid = f.read().strip()

# Animate the grid for 100 steps and print the number of lights on
print(animate_lights(input_grid, 100))
",0.0
35,2015,18,2,part1_failed,,924,,,
36,2015,19,1,no_error,"518
",518,,"from typing import List

def count_distinct_molecules(replacement_rules: List[str], medicine_molecule: str) -> int:
    molecules = set()
    for rule in replacement_rules:
        a, b = rule.split(' => ')
        i = 0
        while i < len(medicine_molecule):
            if medicine_molecule[i:i+len(a)] == a:
                new_molecule = medicine_molecule[:i] + b + medicine_molecule[i+len(a):]
                molecules.add(new_molecule)
                i += len(a)
            else:
                i += 1
    return len(molecules)

# Read input from file
with open('input.txt', 'r') as f:
    input_lines = f.readlines()

replacement_rules = []
i = 0
while i < len(input_lines) and input_lines[i] != '\n':
    replacement_rules.append(input_lines[i].strip())
    i += 1

medicine_molecule = input_lines[i+1].strip()

# Call the function and print the result
result = count_distinct_molecules(replacement_rules, medicine_molecule)
print(result)",0.0
37,2015,19,2,wrong_output,"-1
",200,,"from typing import List

def count_steps_to_transform(replacement_rules: List[str], target_molecule: str) -> int:
    reverse_rules = {}
    for rule in replacement_rules:
        a, b = rule.split(' => ')
        if b not in reverse_rules:
            reverse_rules[b] = []
        reverse_rules[b].append(a)
    
    queue = [(target_molecule, 0)]
    visited = set([target_molecule])
    
    while queue:
        molecule, steps = queue.pop(0)
        
        if molecule == 'e':
            return steps
        
        for i in range(len(molecule)):
            if molecule[i:] in reverse_rules:
                for rule in reverse_rules[molecule[i:]]:
                    new_molecule = molecule[:i] + rule + molecule[i+len(molecule[i:]):]
                    if new_molecule not in visited:
                        queue.append((new_molecule, steps + 1))
                        visited.add(new_molecule)
    
    return -1

# Read input from file
with open('input.txt', 'r') as f:
    input_lines = f.readlines()

replacement_rules = []
i = 0
while i < len(input_lines) and input_lines[i] != '\n':
    replacement_rules.append(input_lines[i].strip())
    i += 1

target_molecule = input_lines[i+1].strip()

# Call the function and print the result
result = count_steps_to_transform(replacement_rules, target_molecule)
print(result)",0.0
38,2015,20,1,timeout_error,,776160,TIMEOUT,"target_number = int(input())

house_number = 1
while True:
    total_presents = 0
    for elf in range(1, house_number + 1):
        if house_number % elf == 0:
            total_presents += elf * 10
    
    if total_presents >= target_number:
        print(house_number)
        break
    
    house_number += 1",0.0
39,2015,20,2,part1_failed,,786240,,,
