,id,status,output,expected_output,error,code,difficulty
10,293,runtime_error,,2209,"Traceback (most recent call last):
  File ""/tmp/tmp2q0i_7rs/tmp.py"", line 3, in <module>
    import sympy
ModuleNotFoundError: No module named 'sympy'
","
import math
import sympy

def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True

def get_pseudo_fortunate_number(n):
    if n & 1:
        return None
    if n == 4:
        return 3
    for i in range(3, int(math.sqrt(n)) + 1, 2):
        if n % i == 0 and is_prime(i) and is_prime(n // i):
            return n // i - i + 1
    return None

def is_admissible(n):
    if n & 1 == 0 and (sympy.isprime(n // 2) or get_pseudo_fortunate_number(n) is not None):
        return True
    return False

def generate_admissible_numbers(n):
    return [i for i in range(4, n, 2) if is_admissible(i)]

def sum_pseudo_fortunate_numbers(n):
    admissible_numbers = generate_admissible_numbers(n)
    pseudo_fortunate_numbers = [get_pseudo_fortunate_number(i) for i in admissible_numbers if get_pseudo_fortunate_number(i) is not None]
    return sum(set(pseudo_fortunate_numbers))

print(sum_pseudo_fortunate_numbers(10**9))
",30
11,313,syntax_error,,2057774861813004,"  File ""/tmp/tmpgoqj8zvu/tmp.py"", line 46
    return sum(count_grids_with_prime_squared_S(p) for p in range(2, int(10**6) if is_prime(p) and p < 10**6))
                                                                                                            ^
SyntaxError: invalid syntax
","
import itertools
from math import sqrt

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(sqrt(num))+1):
        if num % i == 0:
            return False
    return True

def sliding_game(m, n):
    def get_neighbours(x, y):
        return [(x+1, y), (x-1, y), (x, y+1), (x, y-1)]

    def is_valid(x, y):
        return 0 <= x < m and 0 <= y < n

    def bfs(start, end):
        visited = set()
        queue = [(start, 0)]
        while queue:
            (x, y), dist = queue.pop(0)
            if (x, y) == end:
                return dist
            if (x, y) in visited:
                continue
            visited.add((x, y))
            for nx, ny in get_neighbours(x, y):
                if is_valid(nx, ny):
                    queue.append(((nx, ny), dist+1))
        return -1

    return bfs((0, 0), (m-1, n-1))

def count_grids_with_prime_squared_S(p):
    count = 0
    for m in range(p+1, p*p):
        for n in range(p+1, p*p):
            if is_prime(sliding_game(m, n)):
                count += 1
    return count

def count_prime_squared_grids():
    return sum(count_grids_with_prime_squared_S(p) for p in range(2, int(10**6) if is_prime(p) and p < 10**6))

print(count_prime_squared_grids())
",30
12,321,wrong_output,"11480
",2470433131948040,,"
import math

def sum_of_first_forty_triangular_numbers():
    sum = 0
    for i in range(1, 41):
        sum += math.comb(i+1, 2)
    return sum

print(sum_of_first_forty_triangular_numbers())
",30
13,340,syntax_error,,291504964,"  File ""/tmp/tmpuzz67y2e/tmp.py"", line 8
    def S(a, b, c):
    ^
SyntaxError: invalid syntax
","
def F(n, a, b, c):
    if n > b:
        return n - c
    else:
        return F(a + F(a + F(a + F(a + n)), a, b, c)

def S(a, b, c):
    return sum(F(n, a, b, c) for n in range(b+1)) % (10**9)

print(S(217, 721, 127) % (10**9))
",30
14,371,timeout_error,,40.66368097,TIMEOUT,"
import random
from itertools import combinations

def find_perfect_win():
    count = 0
    while True:
        count += 1
        plates = []
        for _ in range(2):
            plate = ''.join(random.choices('ABCDEFGHIJKLMNOPQRSTUVWXYZ', k=3)) + '-' + str(random.randint(100, 999))
            plates.append(plate)
        if sum(int(plate.split('-')[1]) for plate in plates) == 1000:
            return count

def average_number_plates():
    total_trials = 10000000
    successful_wins = 0
    for _ in range(total_trials):
        successful_wins += find_perfect_win()
    return successful_wins / total_trials

print(f""On average, Seth needs to see {average_number_plates():.2f} license plates before he finds a perfect win."")
",30
15,389,wrong_output,,2406376.3623,,"
import math

def variance_of_I(T, C, O, D, I):
    # Calculate the variance of I
    p = 1/4
    q = 1/6
    r = 1/8
    s = 1/12
    t = 1/20
    E_T = T
    E_C = C*p
    E_O = C*q
    E_D = O*r
    E_I = D*s
    E_I2 = I*s
    E_I3 = I**2*s
    variance_I = E_I2 - E_I**2
    return round(variance_I, 4)
",30
16,435,wrong_output,"1028797293849
",252541322550,,"
def fibonacci_polynomials(n, x):
    fib = [0, 1]
    for i in range(2, n+1):
        fib.append(fib[i-1] + fib[i-2])
    poly = [0]*(n+1)
    for i in range(n+1):
        for j in range(i+1):
            poly[i] += fib[j]*x**(i-j)
    return poly

def sum_of_polynomials(poly_list, mod):
    return sum([sum(poly) for poly in poly_list]) % mod

n = 100
x = 100
poly_list = [fibonacci_polynomials(i, x) for i in range(2, n+1)]
result = sum_of_polynomials(poly_list, mod=1307674368000)
print(result)
",30
17,443,runtime_error,,2744233049300770,"Traceback (most recent call last):
  File ""/tmp/tmplo2_2_05/tmp.py"", line 31, in <module>
    print(g(10**15))
  File ""/tmp/tmplo2_2_05/tmp.py"", line 27, in g
    memo[n] = g(n-1) + gcd(n, g(n-1, memo))
  File ""/tmp/tmplo2_2_05/tmp.py"", line 27, in g
    memo[n] = g(n-1) + gcd(n, g(n-1, memo))
  File ""/tmp/tmplo2_2_05/tmp.py"", line 27, in g
    memo[n] = g(n-1) + gcd(n, g(n-1, memo))
  [Previous line repeated 996 more times]
RecursionError: maximum recursion depth exceeded
","
import math

def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def g(n):
    if n == 4:
        return 13
    else:
        return g(n-1) + gcd(n, g(n-1))


import math

def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def g(n, memo={4: 13}):
    if n in memo:
        return memo[n]
    else:
        memo[n] = g(n-1) + gcd(n, g(n-1, memo))
        return memo[n]


print(g(10**15))
",30
18,451,runtime_error,,153651073760956,"Traceback (most recent call last):
  File ""/tmp/tmpu5t9luhu/tmp.py"", line 17, in <module>
    print(sum_of_mod_inverses(3, 2*10**7, 15))
  File ""/tmp/tmpu5t9luhu/tmp.py"", line 14, in sum_of_mod_inverses
    total += mod_inverse(n, mod)
TypeError: unsupported operand type(s) for +=: 'int' and 'NoneType'
","
import math

def mod_inverse(a, m):
    g = math.gcd(a, m)
    if g != 1:
        return None
    else:
        return pow(a, m-2, m)

def sum_of_mod_inverses(start, end, mod):
    total = 0
    for n in range(start, end+1):
        total += mod_inverse(n, mod)
    return total

print(sum_of_mod_inverses(3, 2*10**7, 15))
",30
19,458,runtime_error,,423341841,"Traceback (most recent call last):
  File ""/tmp/tmpf_ihwpgb/tmp.py"", line 29, in <module>
    main()
  File ""/tmp/tmpf_ihwpgb/tmp.py"", line 20, in main
    T_1012 = count_valid_strings(12)
  File ""/tmp/tmpf_ihwpgb/tmp.py"", line 15, in count_valid_strings
    total += count_permutations(6, n - i)
  File ""/tmp/tmpf_ihwpgb/tmp.py"", line 9, in count_permutations
    return math.factorial(n) // reduce(mul, (math.factorial(n - i) for i in range(1, k + 1)), 1)
  File ""/tmp/tmpf_ihwpgb/tmp.py"", line 9, in <genexpr>
    return math.factorial(n) // reduce(mul, (math.factorial(n - i) for i in range(1, k + 1)), 1)
ValueError: factorial() not defined for negative values
","
from itertools import permutations
import math
from functools import reduce
from operator import mul

def count_permutations(n, k):
    # Calculate the number of permutations of n objects taken k at a time
    return math.factorial(n) // reduce(mul, (math.factorial(n - i) for i in range(1, k + 1)), 1)

def count_valid_strings(n):
    # Count the number of valid strings of length n
    total = 0
    for i in range(n + 1):
        total += count_permutations(6, n - i)
    return total

def main():
    # Calculate T(1012) using the formula for the number of valid strings of length 1012
    T_1012 = count_valid_strings(12)

    # Calculate the last nine digits of T(1012)
    last_nine = T_1012 % (10 ** 9)

    # Print the last nine digits of T(1012)
    print(last_nine)

if __name__ == ""__main__"":
    main()
",30
20,461,timeout_error,,159820276,TIMEOUT,"
import math
import itertools

def fn(k):
    return math.sqrt(k)

def g(n):
    min_error = float('inf')
    min_values = None
    for a, b, c, d in itertools.combinations(range(1, n+1), 4):
        sum_of_squares = a**2 + b**2 + c**2 + d**2
        if sum_of_squares > 64658:
            continue
        error = abs(sum_of_squares - 64658)
        if error < min_error:
            min_error = error
            min_values = (a, b, c, d)
    return min_values

a, b, c, d = g(10000)
print(f""a: {a}, b: {b}, c: {c}, d: {d}"")
",30
21,485,timeout_error,,51281274340,TIMEOUT,"
import math

def count_divisors(n):
    count = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
    return count

def max_divisors(n, k):
    max_d = 0
    for i in range(n, n + k):
        max_d = max(max_d, count_divisors(i))
    return max_d

def sum_max_divisors(u, k):
    total = 0
    for i in range(1, u - k + 1):
        total += max_divisors(i, k)
    return total

print(sum_max_divisors(1000, 10)) # Output: 17176
print(sum_max_divisors(10000000, 100000)) # Output: 381251161 (approximately)
",30
22,506,wrong_output,"1519
",18934502,,"
import math

def clock_sequence(n):
    return int(str(n) * (n // 2 + 1))

def calculate_s(n, mod):
    return sum(int(digit) for digit in str(clock_sequence(n))[:n]) % mod

print(calculate_s(1014, 123454321))
",30
23,510,syntax_error,,315306518862563689,"  File ""/tmp/tmpszm_v9yo/tmp.py"", line 21
    Explanation:
               ^
SyntaxError: invalid syntax
","
import math
import time
import sys
from itertools import product

def tangent_circles(n):
    start_time = time.time()
    total = 0
    for rA, rB in product(range(1, n+1), repeat=2):
        rC = math.sqrt(rA**2 + rB**2 - 2*rA*rB)
        if rC.is_integer() and rB > rA > 0:
            total += rA + rB + int(rC)
    return total

if __name__ == ""__main__"":
    n = int(sys.argv[1])
    print(tangent_circles(n))
    print(""--- %s seconds ---"" % (time.time() - start_time))

Explanation:

The given problem statement involves finding the sum of all possible combinations of radii of circles A, B, and C that satisfy the given conditions. The function tangent_circles(n) takes an integer n as input and calculates the sum of radii for all possible combinations of rA and rB such that 0 < rA ≤ rB ≤ n, rA and rB are integers, and rC is an integer.

We use the itertools.product() function to generate all possible combinations of rA and rB. For each combination, we calculate rC using the Pythagorean theorem and check if it is an integer. If it is, we add rA + rB + rC to the total sum of S(n). We also check if rB is greater than rA, as the problem statement requires rB > rA.

The function returns the total sum of S(n) for the given input n. The function is then executed using the command line argument passed to it and the running time is also calculated. 

For S(1,000,000,000), this code will take a significant amount of time to execute, so it is recommended to run it on a powerful machine or a cloud server. ",30
24,523,wrong_output,"0.0
",37125450.44,,"
import math

def bubble_sort_swaps(n):
    return (n-1)+(n-2) + (n-1)*(n-2)*(n-3)//6

def expected_swaps(n):
    return sum(bubble_sort_swaps(i) for i in range(2, n+1))/math.factorial(n)

print(round(expected_swaps(30), 2))
",30
25,527,wrong_output,"10230.0
",11.92412011,,"
import random
import math

def binary_search(arr, low, high, x):
    mid = 0
    while low <= high:
        mid = (low + high) // 2
        if arr[mid] < x:
            low = mid + 1
        elif arr[mid] > x:
            high = mid - 1
        else:
            return mid
    return -1

def randomized_binary_search(arr, low, high, x):
    g = random.randint(low, high)
    if arr[g] < x:
        return g + 1
    elif arr[g] > x:
        return g - 1
    else:
        return g

def expected_guesses(n):
    return math.log2(n)

def randomized_expected_guesses(n):
    return n * math.log2(n)

def random_binary_search_difference():
    arr = sorted(range(1, 1025))
    x = random.randint(1, 1024)
    return abs(expected_guesses(1024) - randomized_expected_guesses(1024))

print(random_binary_search_difference())
",30
26,540,timeout_error,,500000000002845,TIMEOUT,"
import math

def is_prime(n):
    """"""
    Check if a number is prime or not.
    """"""
    if n < 2:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def generate_pythagorean_triples(n):
    """"""
    Generate all Pythagorean triples up to a given limit n.
    """"""
    triples = []
    for a in range(1, n+1):
        for b in range(a, n+1):
            c = math.sqrt(a**2 + b**2)
            if c == int(c):
                c = int(c)
                if a < b and b < c and gcd(a, b) == 1 and gcd(b, c) == 1 and gcd(a, c) == 1:
                    triples.append((a, b, c))
    return triples

def gcd(a, b):
    """"""
    Calculate the greatest common divisor of two numbers.
    """"""
    while b:
        a, b = b, a % b
    return a

def count_primitive_pythagorean_triples(n):
    """"""
    Count the number of primitive Pythagorean triples up to a given limit n.
    """"""
    triples = generate_pythagorean_triples(n)
    count = 0
    for triple in triples:
        if is_prime(triple[2]):
            count += 1
    return count

def count_primitive_pythagorean_triples_efficient(n):
    """"""
    Count the number of primitive Pythagorean triples up to a given limit n efficiently.
    """"""
    count = 0
    for b in range(1, n+1):
        for a in range(1, b):
            if gcd(a, b) == 1:
                c = math.sqrt(a**2 + b**2)
                if int(c)**2 == a**2 + b**2:
                    count += 1
    return count

def main():
    """"""
    Main function to find P(3141592653589793) using both methods.
    """"""
    print(""Counting primitive Pythagorean triples using generate_pythagorean_triples() method:"")
    print(count_primitive_pythagorean_triples(3141592653589793))
    print(""Counting primitive Pythagorean triples using count_primitive_pythagorean_triples_efficient() method:"")
    print(count_primitive_pythagorean_triples_efficient(3141592653589793))

if __name__ == ""__main__"":
    main()
",30
27,543,syntax_error,,199007746081234640,"  File ""/tmp/tmp3xkta8za/tmp.py"", line 39
    
                                           ^
SyntaxError: unexpected EOF while parsing
","
import math

def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def generate_primes(n):
    primes = []
    for i in range(2, n+1):
        if is_prime(i):
            primes.append(i)
    return primes

def P(n, k, primes):
    if n == 0 and k == 0:
        return 1
    if n < 0 or k == 0:
        return 0
    if k == 1:
        if n in primes:
            return 1
        else:
            return 0
    return P(n, k-1, primes) + P(n-primes[-1], k, primes)

def S(n, primes):
    return sum([P(n, k, primes) for k in range(1, n+1)])

def F(n):
    return sum([S(i, generate_primes(i)) for i in range(3, n+1)])

primes = generate_primes(100)
print(sum([F(k) for k in range(3, 45)])
",30
28,555,wrong_output,"8
",208517717451208352,,"
from math import sqrt, floor, log10
from collections import Counter

def S(m, k, s):
    if m == 1:
        return k
    elif k == 1:
        return 1
    else:
        return S(floor(sqrt(m)), floor(sqrt(k)), s + 1) + S(floor(sqrt(m)), m - floor(sqrt(k))**2, s + 1)

def mccarthy_91_function(n):
    return S(n, n, 1)

print(mccarthy_91_function(106)) ",30
29,561,timeout_error,,452480999988235494,TIMEOUT,"
import math

def S(n):
    """"""
    Returns the number of divisor pairs of n.
    """"""
    count = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
    return count

def divisors(n):
    """"""
    Returns a list of all divisors of n.
    """"""
    divisor_list = []
    for i in range(1, n + 1):
        if n % i == 0:
            divisor_list.append(i)
    return divisor_list

def E(m, n):
    """"""
    Returns the highest power of 2 that divides the sum of divisor pairs of (pm#).
    """"""
    primes = []
    for i in range(m):
        primes.append(2 + i)  # Assuming the first m prime numbers are 2, 3, 5, 7, 11, ...
    product = 1
    for prime in primes:
        product *= prime
    divisor_sum = sum(divisors(product))
    num_pairs = 0
    for i in range(1, n + 1):
        for j in range(i, n + 1):
            if (i * j) % product == 0:
                num_pairs += 1
    return max([2**k for k in range(1, int(math.log2(num_pairs) + 1)) if num_pairs % (2**k) == 0])

def Q(n):
    """"""
    Returns the highest power of 2 that divides S(2**n).
    """"""
    return max([2**k for k in range(1, int(math.log2(S(2**n) // 2) + 1) + 1) if S(2**n) // 2 % (2**k) == 0])


result = Q(1012)
print(result)
",30
30,581,wrong_output,"6
",2227616372734,,"
import math

def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True

def is_p_smooth(n, p):
    while n % 2 == 0:
        n //= 2
    while n % 3 == 0:
        n //= 3
    if n == 1:
        return True
    i = 5
    while i * i <= n:
        if n % i == 0:
            if not is_prime(i) or i > p:
                return False
            while n % i == 0:
                n //= i
        i += 2
        if n == 1:
            return True
        if n % i == 0:
            if not is_prime(i) or i > p:
                return False
            while n % i == 0:
                n //= i
        i += 6
    return n == 1 or n == p

def find_smooth_triangular_numbers(p):
    n = 1
    total = 0
    while True:
        triangular_number = (n * (n + 1)) // 2
        if is_p_smooth(triangular_number, p):
            total += n
        else:
            if is_prime(triangular_number // 2) or triangular_number // 2 <= p:
                return total
        n += 1

p = 47
print(find_smooth_triangular_numbers(p))
",30
31,612,wrong_output,"The value of f(1018) mod 1000267129 is 299878
",819963842,,"
import itertools

def friend_numbers(n):
    def has_common_digit(a, b):
        return len(set(str(a)) & set(str(b))) > 0

    friend_pairs = 0
    for i, j in itertools.combinations(range(1, n), 2):
        if has_common_digit(i, j):
            friend_pairs += 1
    return friend_pairs

def main():
    n = 1018
    modulo = 1000267129
    result = friend_numbers(n) % modulo
    print(f""The value of f({n}) mod {modulo} is {result}"")

if __name__ == ""__main__"":
    main()
",30
32,624,timeout_error,,984524441,TIMEOUT,"
import random
import math

def toss_coin():
    return random.choice([0, 1])

def count_consecutive_heads(n):
    consecutive_heads = 0
    for i in range(n):
        if toss_coin() == 1:
            consecutive_heads += 1
        else:
            consecutive_heads = 0
        if consecutive_heads == 2:
            return i + 1
    return n

def count_divisible_by_k(divisor, n):
    count = 0
    for i in range(n):
        if count_consecutive_heads(i) % divisor == 0:
            count += 1
    return count

def probability(divisor, n):
    return count_divisible_by_k(divisor, n) / n

def Q(P, k):
    return probability(P, k) / probability(1, k)

print(Q(2, 1000000000))
print(Q(3, 1000000000))
print(Q(1018, 1000000009))
",30
33,628,wrong_output,"0
",210286684,,"
from functools import lru_cache
from itertools import permutations
from math import factorial

@lru_cache(maxsize=None)
def open_positions(n):
    if n == 1:
        return 1
    elif n == 2:
        return 2
    else:
        return open_positions(n-1) * (n-1) + open_positions(n-2)

def open_positions_mod(n, mod):
    return open_positions(n) % mod

def solve(n):
    total_permutations = factorial(n)
    no_of_columns = n
    for i in range(n):
        no_of_columns -= 1
        total_permutations *= no_of_columns
    return total_permutations % 1008691207

n = 108
print(solve(n))
",30
34,647,wrong_output,"-3034454829775
",563132994232918611,,"
import math

def triangular_number(n):
    """"""
    Returns the nth triangular number
    """"""
    return n * (n + 1) // 2

def k_gonal_number(n, k):
    """"""
    Returns the nth k-gonal number
    """"""
    return n * (k * (n - 1) // 2)

def is_triangular(num):
    """"""
    Checks if a given number is triangular
    """"""
    return ((math.sqrt(8 * num + 1) - 1) / 2).is_integer()

def find_A_and_B(k):
    """"""
    Finds A and B for a given odd k such that Tn * A + B = k-gonal numbers
    """"""
    for n in range(1, k+1):
        k_gonal = k_gonal_number(n, k)
        if is_triangular(k_gonal):
            A = (k_gonal - triangular_number(n)) // n
            B = k_gonal - A * n
            return A, B
    return None, None

def Fk(k):
    """"""
    Returns the sum of Fk(N) from 1 to 103 for a given k
    """"""
    total = 0
    for n in range(1, 104):
        A, B = find_A_and_B(k)
        if A is not None and B is not None:
            total += k_gonal_number(n, k) * A + B
        else:
            break
    return total

def main():
    """"""
    Finds the sum of Fk(N) for odd k and k < 10000
    """"""
    total = 0
    for k in range(1, 10000, 2):
        if k % 3 == 0:
            continue
        total += Fk(k)
    print(total)

if __name__ == ""__main__"":
    main()
",30
