,year,day,part,status,output,expected_output,error,code,kpass
10,2015,11,1,timeout_error,,vzbxxyzz,TIMEOUT,"
import string

def is_valid_password(password):
    if 'i' in password or 'o' in password or 'l' in password:
        return False

    for i in range(len(password) - 2):
        if password[i:i+3] in string.ascii_lowercase:
            return True
    return False

def has_two_non_overlapping_pairs(password):
    for i in range(len(password) - 1):
        if password[i:i+2] in password[i+2:]:
            return True
    return False

def increment_password(password):
    index = -1
    while password[index] == 'z':
        password = password[:index] + 'a' + password[index+1:]
        index -= 1
    password = password[:index] + chr(ord(password[index]) + 1) + password[index+1:]
    return password

def generate_password(password):
    while True:
        if is_valid_password(password) and has_two_non_overlapping_pairs(password):
            return password
        password = increment_password(password)

# Get the current password from the input file
with open('input.txt', 'r') as f:
    current_password = f.read().strip()

next_password = generate_password(current_password)
print(next_password)
",0
11,2015,12,1,no_error,"111754
",111754,,"
import json

def sum_numbers(doc):
    if isinstance(doc, int):
        return doc
    elif isinstance(doc, list):
        return sum(sum_numbers(item) for item in doc)
    elif isinstance(doc, dict):
        return sum(sum_numbers(item) for item in doc.values())
    else:
        return 0

with open('input.txt', 'r') as f:
    data = json.load(f)
    print(sum_numbers(data))
",0
12,2015,13,1,runtime_error,,733,"Traceback (most recent call last):
  File ""/tmp/tmpwyfcblh4/tmp.py"", line 21, in <module>
    person1, _, neighbor, gain_loss, units, _ = line.strip().split()
ValueError: too many values to unpack (expected 6)
","
import itertools

# Define a function to calculate the total change in happiness for a given seating arrangement
def total_change_happiness(seating_arrangement, happiness_dict):
    total = 0
    for i in range(len(seating_arrangement)):
        person = seating_arrangement[i]
        left_neighbor = seating_arrangement[(i-1) % len(seating_arrangement)]
        right_neighbor = seating_arrangement[(i+1) % len(seating_arrangement)]
        total += happiness_dict[person][left_neighbor] + happiness_dict[person][right_neighbor]
    return total

# Read input from the file
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Store the data in a dictionary
happiness_dict = {}
for line in lines:
    person1, _, neighbor, gain_loss, units, _ = line.strip().split()
    person2 = neighbor.rstrip(',')
    units = int(units)
    if gain_loss == 'gain':
        happiness_dict[person1] = happiness_dict.get(person1, {})
        happiness_dict[person1][person2] = units
    else:
        happiness_dict[person1] = happiness_dict.get(person1, {})
        happiness_dict[person1][person2] = -units

# Get all possible seating arrangements
people = list(happiness_dict.keys())
seating_arrangements = list(itertools.permutations(people))

# Calculate the total change in happiness for each seating arrangement and find the maximum
max_happiness = 0
for seating in seating_arrangements:
    happiness = total_change_happiness(seating, happiness_dict)
    max_happiness = max(max_happiness, happiness)

# Print the result
print(""The total change in happiness for the optimal seating arrangement is:"", max_happiness)
",0
13,2015,14,1,wrong_output,"2093345
",2655,,"
import re
import time

def race(speeds, rests, duration):
    distance = 0
    max_distance = 0
    for i in range(duration):
        for j in range(len(speeds)):
            if i % (speeds[j] + rests[j]) < speeds[j]:
                distance += speeds[j]
            else:
                distance += 0
            if distance > max_distance:
                max_distance = distance
    return max_distance

def parse_input(file_name):
    with open(file_name, 'r') as file:
        lines = file.readlines()
        speeds = []
        rests = []
        for line in lines:
            match = re.match(r'(\w+) can fly (\d+) km/s for (\d+) seconds, but then must rest for (\d+) seconds\.', line.strip())
            speeds.append(int(match.group(2)) * int(match.group(3)) + int(match.group(4)))
            rests.append(int(match.group(4)))
    return speeds, rests

speeds, rests = parse_input('input.txt')
print(race(speeds, rests, 2503))
",0
14,2015,15,1,runtime_error,,21367368,"Traceback (most recent call last):
  File ""/tmp/tmpi3zo4tyf/tmp.py"", line 19, in <module>
    print(best_cookie(ingredients))
  File ""/tmp/tmpi3zo4tyf/tmp.py"", line 8, in best_cookie
    capacity = sum(i[0] for i in comb)
TypeError: unsupported operand type(s) for +: 'int' and 'str'
","
import itertools
import math

def best_cookie(ingredients):
    max_score = 0
    for comb in itertools.combinations_with_replacement(ingredients, 100):
        capacity = sum(i[0] for i in comb)
        durability = sum(i[1] for i in comb)
        flavor = sum(i[2] for i in comb)
        texture = sum(i[3] for i in comb)
        calories = sum(i[4] for i in comb)
        score = math.prod([max(0, capacity), max(0, durability), max(0, flavor), max(0, texture)])
        if score > max_score:
            max_score = score
    return max_score

ingredients = [('Butterscotch', -1, -2, 6, 3, 8), ('Cinnamon', 2, 3, -2, -1)]
print(best_cookie(ingredients))
",0
15,2015,16,1,runtime_error,,40,"Traceback (most recent call last):
  File ""/tmp/tmpflzko9t7/tmp.py"", line 13, in <module>
    sue_data = json.loads(data)
  File ""/vol/home-vol2/ml/hallepat/.conda/envs/aoc/lib/python3.8/json/__init__.py"", line 357, in loads
    return _default_decoder.decode(s)
  File ""/vol/home-vol2/ml/hallepat/.conda/envs/aoc/lib/python3.8/json/decoder.py"", line 337, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File ""/vol/home-vol2/ml/hallepat/.conda/envs/aoc/lib/python3.8/json/decoder.py"", line 355, in raw_decode
    raise JSONDecodeError(""Expecting value"", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
","
# importing json for input file reading
import json

# importing re for regular expression usage
import re

# reading input from input.txt file
with open('input.txt', 'r') as file:
    data = file.read()

# converting input data to a dictionary
sue_data = json.loads(data)

# initializing a dictionary with all the possible properties and their values
properties_dict = {'children': 0, 'cats': 0, 'samoyeds': 0, 'pomeranians': 0, 'akitas': 0, 'vizslas': 0, 'goldfish': 0, 'trees': 0, 'cars': 0, 'perfumes': 0}

# initializing a list to store the numbers of Aunts who match the criteria
matching_aunts = []

# iterating through each Aunt Sue in the input file
for aunt, aunt_properties in sue_data.items():
    # initializing a count to check the number of matching properties
    count = 0
    for prop, value in aunt_properties.items():
        # checking if the property is in the properties_dict
        if prop in properties_dict:
            # checking if the value matches the given input
            if properties_dict[prop] == 0 or properties_dict[prop] == value:
                count += 1
    # if all the properties match, adding the number to the matching_aunts list
    if count == len(properties_dict):
        matching_aunts.append(int(re.search('\d+', aunt).group()))

# printing the matching Aunt Sue number
print(matching_aunts)


with open('input.txt', 'r') as file:
    data = file.read()

sue_data = json.loads(data)

properties_dict = {'children': 3, 'cats': 7, 'samoyeds': 2, 'pomeranians': 3, 'akitas': 0, 'vizslas': 0, 'goldfish': 5, 'trees': 3, 'cars': 2, 'perfumes': 1}

matching_aunts = []

for aunt, aunt_properties in sue_data.items():
    count = 0
    for prop, value in aunt_properties.items():
        if prop in properties_dict and (properties_dict[prop] == 0 or properties_dict[prop] == value):
            count += 1
    if count == len(properties_dict):
        matching_aunts.append(int(re.search('\d+', aunt).group()))

print(matching_aunts)
",0
16,2015,17,1,wrong_output,"0
",1638,,"
from itertools import combinations

def count_combinations(capacities, total_capacity):
    count = 0
    for r in range(1, len(capacities) + 1):
        for comb in combinations(capacities, r):
            if sum(comb) == total_capacity:
                count += 1
    return count

capacities = [20, 15, 10, 5, 5]
total_capacity = 150
print(count_combinations(capacities, total_capacity))
",0
17,2015,18,1,syntax_error,,814,"  File ""/tmp/tmpxm2oy64z/tmp.py"", line 14
    neighbors = [lights[x,y] for x in range(max(0,i-1),min(i+2,lights.shape[0])] for y in range(max(0,j-1),min(j+2,lights.shape[1])) if (x,y) != (i,j)]
                                                                               ^
SyntaxError: closing parenthesis ']' does not match opening parenthesis '('
","
import numpy as np

def read_input(file_name):
    with open(file_name, 'r') as f:
        data = f.readlines()
    return np.array([list(line.strip()) for line in data])

def animate_lights(lights, steps):
    for _ in range(steps):
        next_state = np.zeros_like(lights)
        for i in range(lights.shape[0]):
            for j in range(lights.shape[1]):
                neighbors = [lights[x,y] for x in range(max(0,i-1),min(i+2,lights.shape[0])] for y in range(max(0,j-1),min(j+2,lights.shape[1])) if (x,y) != (i,j)]
                if lights[i,j] == 1 and sum(neighbors) in [2,3]:
                    next_state[i,j] = 1
                elif lights[i,j] == 0 and sum(neighbors) == 3:
                    next_state[i,j] = 1
        lights = next_state
    return np.sum(lights)

def main():
    initial_state = read_input('input.txt')
    initial_state = np.pad(initial_state, 100, mode='constant')
    steps = 100
    lights_on = animate_lights(initial_state, steps)
    print(f""After {steps} steps, there are {lights_on} lights on."")

if __name__ == ""__main__"":
    main()
",0
18,2015,19,1,runtime_error,,518,"Traceback (most recent call last):
  File ""/tmp/tmp1qda0sxt/tmp.py"", line 23, in <module>
    medicine = f.readline().strip()
ValueError: I/O operation on closed file.
","
import re

def replace(molecule, replacements):
    new_molecules = set()
    for old, new in replacements:
        for match in re.finditer(old, molecule):
            new_molecules.add(molecule[:match.start()] + new + molecule[match.end():])
    return new_molecules

def count_distinct_molecules(molecule, replacements, steps):
    distinct_molecules = set([molecule])
    for _ in range(steps):
        new_molecules = set()
        for mol in distinct_molecules:
            new_molecules.update(replace(molecule, replacements))
        distinct_molecules.update(new_molecules)
    return len(distinct_molecules)

if __name__ == '__main__':
    with open('input.txt') as f:
        replacements = [line.strip().split(' => ') for line in f if line.strip() and not line.startswith('Med')]
    medicine = f.readline().strip()
    steps = int(f.readline().strip().split()[-1])
    print(count_distinct_molecules(medicine, replacements, steps))
",0
19,2015,20,1,wrong_output,"2573
",776160,,"
import math

with open('input.txt') as f:
    target = int(f.read().strip())

# Calculate the sum of presents for each house
def sum_presents(n):
    return sum(10*i for i in range(1, n+1))

# Find the lowest house number with the desired sum of presents
def lowest_house(target):
    for i in range(1, target//100):
        # Calculate the sum of presents for houses up to this number
        total = sum_presents(i)
        # If the sum is greater than or equal to the target, return this house number
        if total >= target:
            return i

# Print the result
print(lowest_house(target))
",0
20,2015,21,1,wrong_output,"33
",78,,"
import itertools

def find_least_gold_to_win(boss_hp, boss_damage, boss_armor):
    weapons = [(8, 4, 0), (10, 5, 0), (25, 6, 0), (40, 7, 0), (74, 8, 0)]
    armors = [(0, 0), (13, 1), (31, 2), (53, 3), (75, 4), (102, 5)]
    rings = [(0, 0), (25, 1, 0), (50, 2, 0), (100, 3, 0), (20, 0, 1), (40, 0, 2), (80, 0, 3)]
    
    all_combos = []
    for weapon in weapons:
        for armor in armors:
            for left_ring, right_ring in itertools.combinations(rings, 2):
                all_combos.append((weapon, armor, left_ring, right_ring))
    
    min_gold = float('inf')
    for combo in all_combos:
        player_hp = 100
        player_damage = sum(c[0] for c in combo)
        player_armor = sum(c[1] for c in combo)
        boss_damage = boss_damage - player_armor
        player_damage = player_damage - boss_armor
        while player_hp > 0 and boss_hp > 0:
            player_hp -= max(1, boss_damage - player_armor)
            boss_hp -= max(1, player_damage)
        if player_hp > 0:
            min_gold = min(min_gold, sum(sum(c) for c in combo))
    
    return min_gold

# Example usage:
boss_hp = 12
boss_damage = 7
boss_armor = 2
print(find_least_gold_to_win(boss_hp, boss_damage, boss_armor))
",0
21,2015,22,1,runtime_error,,953,"Traceback (most recent call last):
  File ""/tmp/tmpouk_5_r9/tmp.py"", line 108, in <module>
    main()
  File ""/tmp/tmpouk_5_r9/tmp.py"", line 101, in main
    mana_spent, _, _ = combat(player_hp, boss_hp, boss_damage, player_mana)
TypeError: combat() missing 1 required positional argument: 'mana_spent'
","
import re

def combat(player_hp, boss_hp, boss_damage, player_mana, mana_spent, active_effects=None):
    if active_effects is None:
        active_effects = {'shield': 0, 'poison': 0, 'recharge': 0}

    if player_hp <= 0 or mana_spent >= best_spent:
        return float('inf'), None, None
    if boss_hp <= 0:
        return mana_spent, None

    if mana_spent >= best_spent:
        return float('inf'), None, None

    best_spent = min(best_spent, mana_spent)
    best_move = None

    # Magic Missile
    if player_mana >= 53:
        new_hp, new_mana = player_hp, player_mana - 53
        new_boss_hp, new_effects = boss_hp - 4, active_effects.copy()
        mana_spent_mm = combat(new_hp, new_boss_hp, boss_damage, new_mana, mana_spent + 53, new_effects)
        if mana_spent_mm < best_spent:
            best_spent, best_move = mana_spent_mm, ('Magic Missile', boss_damage, new_effects)

    # Drain
    if player_mana >= 73:
        new_hp, new_mana = player_hp + 2, player_mana - 73
        new_boss_hp = max(boss_hp - 2, 1)
        new_effects = active_effects.copy()
        mana_spent_drain = combat(new_hp, new_boss_hp, boss_damage, new_mana, mana_spent + 73, new_effects)
        if mana_spent_drain < best_spent:
            best_spent, best_move = mana_spent_drain, ('Drain', boss_damage, new_effects)

    # Shield
    if player_mana >= 113 and active_effects['shield'] == 0:
        new_hp, new_mana = player_hp, player_mana - 113
        new_boss_hp, new_effects = boss_hp, active_effects.copy()
        new_effects['shield'] = 6
        mana_spent_shield = combat(new_hp, new_boss_hp, boss_damage, new_mana, mana_spent + 113, new_effects)
        if mana_spent_shield < best_spent:
            best_spent, best_move = mana_spent_shield, ('Shield', boss_damage, new_effects)

    # Poison
    if player_mana >= 173 and active_effects['poison'] == 0:
        new_hp, new_mana = player_hp, player_mana - 173
        new_boss_hp, new_effects = boss_hp, active_effects.copy()
        new_effects['poison'] = 6
        mana_spent_poison = combat(new_hp, new_boss_hp, boss_damage, new_mana, mana_spent + 173, new_effects)
        if mana_spent_poison < best_spent:
            best_spent, best_move = mana_spent_poison, ('Poison', boss_damage, new_effects)

    # Recharge
    if player_mana >= 229 and active_effects['recharge'] == 0:
        new_hp, new_mana = player_hp, player_mana - 229
        new_boss_hp, new_effects = boss_hp, active_effects.copy()
        new_effects['recharge'] = 5
        mana_spent_recharge = combat(new_hp, new_boss_hp, boss_damage, new_mana + 101, mana_spent + 229, new_effects)
        if mana_spent_recharge < best_spent:
            best_spent, best_move = mana_spent_recharge, ('Recharge', boss_damage, new_effects)

    if best_move:
        if best_move[0] == 'Magic Missile':
            boss_hp -= 4
        elif best_move[0] == 'Drain':
            player_hp += 2
            boss_hp = max(boss_hp - 2, 1)
        elif best_move[0] == 'Shield':
            active_effects['shield'] = 6
        elif best_move[0] == 'Poison':
            active_effects['poison'] = 6
        elif best_move[0] == 'Recharge':
            active_effects['recharge'] = 5

    # Update effects
    if active_effects['shield']:
        player_armor = 7
        active_effects['shield'] -= 1
    else:
        player_armor = 0

    if active_effects['poison']:
        boss_hp -= 3
        active_effects['poison'] -= 1

    if active_effects['recharge']:
        player_mana += 101
        active_effects['recharge'] -= 1

    return combat(player_hp - max(boss_damage - player_armor, 1), boss_hp, boss_damage, player_mana, mana_spent, active_effects)

def main():
    with open('input.txt', 'r') as file:
        boss_stats = re.findall(r'\d+', file.read())
    boss_hp, boss_damage = int(boss_stats[0]), int(boss_stats[1])

    player_hp, player_mana = 50, 500
    best_spent = float('inf')
    for i in range(1, 100000):
        mana_spent, _, _ = combat(player_hp, boss_hp, boss_damage, player_mana)
        if mana_spent < best_spent:
            best_spent = mana_spent

    print(best_spent)

if __name__ == '__main__':
    main()
",0
22,2015,23,1,runtime_error,,307,"Traceback (most recent call last):
  File ""/tmp/tmpc8dpn2kh/tmp.py"", line 57, in <module>
    i = jio(instruction[1], int(instruction[2]))
  File ""/tmp/tmpc8dpn2kh/tmp.py"", line 29, in jio
    if registers[register] == 1:
KeyError: 'a,'
","
def hlf(register):
    registers[register] //= 2
    return registers

def tpl(register):
    registers[register] *= 3
    return registers

def inc(register):
    registers[register] += 1
    return registers

def jmp(offset):
    global i
    i += offset
    return i

def jie(register, offset):
    global i
    if registers[register] % 2 == 0:
        i += offset
    else:
        i += 1
    return i

def jio(register, offset):
    global i
    if registers[register] == 1:
        i += offset
    else:
        i += 1
    return i

registers = {'a': 0, 'b': 0}
i = 0

with open('input.txt', 'r') as file:
    instructions = file.readlines()

while i < len(instructions):
    instruction = instructions[i].strip().split()
    if instruction[0] == 'hlf':
        registers = hlf(instruction[1])
        i += 1
    elif instruction[0] == 'tpl':
        registers = tpl(instruction[1])
        i += 1
    elif instruction[0] == 'inc':
        registers = inc(instruction[1])
        i += 1
    elif instruction[0] == 'jmp':
        i = jmp(int(instruction[1]))
    elif instruction[0] == 'jie':
        i = jie(instruction[1], int(instruction[2]))
    elif instruction[0] == 'jio':
        i = jio(instruction[1], int(instruction[2]))
    else:
        i += 1

print(registers['b'])
",0
23,2015,24,1,wrong_output,"None
",10439961859,,"
from itertools import combinations
from functools import reduce
from operator import mul

def quantum_entanglement(packages):
    return reduce(mul, packages)

def split_packages(packages):
    total_weight = sum(packages)
    for i in range(1, len(packages) - 1):
        if total_weight % 3 == 0 and total_weight // 3 == sum(packages[:i]):
            return packages[:i], packages[i:]
    return None, None

def find_best_configuration(packages):
    packages.sort(reverse=True)
    first, second = split_packages(packages)
    if not first:
        return None
    second.sort(reverse=True)
    third = packages[len(first):]
    min_qe = float('inf')
    min_first = None
    for i in range(1, len(first) + 1):
        for combo in combinations(first, i):
            if sum(combo) == sum(second) == sum(third):
                qe = quantum_entanglement(combo)
                if qe < min_qe:
                    min_qe = qe
                    min_first = combo
    return min_qe

# Read input file
with open('input.txt', 'r') as f:
    packages = [int(x.strip()) for x in f.readlines()]

# Find the ideal configuration
qe = find_best_configuration(packages)

# Print the quantum entanglement of the first group of packages
print(qe)
",0
24,2015,25,1,timeout_error,,9132360,TIMEOUT,"
import math

def generate_code(row, col):
    if row == 1:
        return 20151125
    else:
        prev_row = row - 1
        prev_col = col - 1
        prev_code = generate_code(prev_row, prev_col)
        return (prev_code * 252533) % 3354393

def main():
    input_str = input(""Enter row and column for code: "")
    row, col = map(int, input_str.split("",""))
    code = generate_code(row, col)
    print(""The code is: "", code)

if __name__ == ""__main__"":
    main()
",0
25,2016,1,1,wrong_output,"913
",287,,"
import re

with open('input.txt', 'r') as file:
    data = file.read().strip()

instructions = re.findall(r'[RL]\d+', data)

def move(direction, distance, x, y):
    if direction == 'R':
        return x + distance, y
    elif direction == 'L':
        return x, y + distance

x, y = 0, 0
for instruction in instructions:
    direction, distance = instruction[0], int(instruction[1:])
    x, y = move(direction, distance, x, y)

print(abs(x) + abs(y))
",0
26,2016,2,1,no_error,"12578
",12578,,"
def get_position(pos, direction):
    if direction == 'U':
        return (pos[0] - 1, pos[1]) if pos[0] > 0 else pos
    elif direction == 'D':
        return (pos[0] + 1, pos[1]) if pos[0] < 2 else pos
    elif direction == 'L':
        return (pos[0], pos[1] - 1) if pos[1] > 0 else pos
    elif direction == 'R':
        return (pos[0], pos[1] + 1) if pos[1] < 2 else pos
    else:
        return pos

def get_code(instructions):
    pos = (1, 1)
    code = []
    for line in instructions:
        for d in line:
            pos = get_position(pos, d)
        code.append(str(pos[0] * 3 + pos[1] + 1))
    return ''.join(code)

with open('input.txt', 'r') as f:
    instructions = f.readlines()
    print(get_code(instructions))
",0
27,2016,3,1,no_error,"993
",993,,"
import os

# Opening the file containing the input data
with open(""input.txt"", ""r"") as f:
    data = f.readlines()

# Initializing a counter for valid triangles
valid_triangles = 0

# Looping through each line in the file
for line in data:
    # Splitting the line into a list of integers
    sides = list(map(int, line.split()))

    # Sorting the sides in ascending order
    sides.sort()

    # Checking if the sum of the first two sides is greater than the third side
    if sides[0] + sides[1] > sides[2]:
        valid_triangles += 1

# Printing the count of valid triangles
print(valid_triangles)
",0
28,2016,4,1,syntax_error,,245102,"  File ""/tmp/tmpieqm204z/tmp.py"", line 14
    required_checksum = ''.join([letter[0] for letter in sorted_letters[:5])
    ^
SyntaxError: invalid syntax
","
import re

def is_real_room(room):
    encrypted_name, sector_id, checksum = re.findall(r'([a-z-]+)(\d+)\[(\w+)\]', room)[0]
    encrypted_name = encrypted_name.replace('-', '')
    letters_freq = {}
    for letter in encrypted_name:
        if letter in letters_freq:
            letters_freq[letter] += 1
        else:
            letters_freq[letter] = 1
    sorted_letters = sorted(sorted(letters_freq.items(), key=lambda x: (-x[1], x[0]))
    required_checksum = ''.join([letter[0] for letter in sorted_letters[:5])
    return checksum == required_checksum

def sum_real_rooms():
    with open('input.txt') as f:
        real_rooms = [re.findall(r'(\w+-\d+)\[(\w+)\]', line) for line in f.readlines() if is_real_room(line)]
    return sum(int(room_id) for room_id, _ in real_rooms)

print(sum_real_rooms())
",0
29,2016,5,1,timeout_error,,1a3099aa,TIMEOUT,"
import hashlib

def find_password(door_id):
    password = ''
    index = 0
    while len(password) < 8:
        hash_result = hashlib.md5((door_id + str(index)).encode('utf-8')).hexdigest()
        if hash_result.startswith('000000'):
            password += hash_result[5]
        index += 1
    return password

if __name__ == '__main__':
    with open('input.txt', 'r') as f:
        door_id = f.read().strip()
        print(find_password(door_id))
",0
30,2016,6,1,no_error,"ygjzvzib
",ygjzvzib,,"
import operator

def error_correction(file_name):
    with open(file_name, 'r') as file:
        messages = [line.strip() for line in file.readlines()]

    message_length = len(messages[0])
    corrected_message = ''

    for i in range(message_length):
        char_count = {}
        for message in messages:
            char = message[i]
            char_count[char] = char_count.get(char, 0) + 1

        corrected_message += max(char_count.items(), key=operator.itemgetter(1))[0]

    return corrected_message

print(error_correction('input.txt'))
",0
