,year,day,part,status,output,expected_output,error,code,kpass
10,2015,11,1,wrong_output,"abcdffaa
",vzbxxyzz,,"
import re

def is_valid_password(password):
    if 'i' in password or 'o' in password or 'l' in password:
        return False
    if not re.search(r'abc|bcd|cde|def|efg|fgh|ghi|pqr|pqr|xyz', password):
        return False
    if len(re.findall(r'([a-z])\1', password)) < 2:
        return False
    return True

def increment_password(password):
    password = list(password)
    for i in range(len(password) - 1, -1, -1):
        if password[i] == 'z':
            password[i] = 'a'
        else:
            password[i] = chr(ord(password[i]) + 1)
            return ''.join(password)
    return 'a' * len(password)

def find_next_password(current_password):
    next_password = increment_password(current_password)
    while not is_valid_password(next_password):
        next_password = increment_password(next_password)
    return next_password

current_password = 'abcdefgh' # replace with the current password from input.txt
next_password = find_next_password(current_password)
print(next_password)
",2
11,2015,12,1,no_error,"111754
",111754,,"
import json

def sum_numbers(doc):
    if isinstance(doc, int):
        return doc
    elif isinstance(doc, list):
        return sum(sum_numbers(item) for item in doc)
    elif isinstance(doc, dict):
        return sum(sum_numbers(item) for item in doc.values())
    else:
        return 0

with open('input.txt', 'r') as f:
    data = json.load(f)
    print(sum_numbers(data))
",0
12,2015,13,1,no_error,"733
",733,,"
import itertools

def get_happiness_change(arrangement, happiness_dict):
    total_change = 0
    for i in range(len(arrangement)):
        total_change += happiness_dict[arrangement[i]][arrangement[(i+1)%len(arrangement)]] + happiness_dict[arrangement[(i+1)%len(arrangement)]][arrangement[i]]
    return total_change

def generate_all_arrangements(names):
    return list(itertools.permutations(names))

def find_optimal_arrangement(happiness_dict):
    all_arrangements = generate_all_arrangements(happiness_dict.keys())
    max_change = float('-inf')
    optimal_arrangement = None
    for arrangement in all_arrangements:
        change = get_happiness_change(arrangement, happiness_dict)
        if change > max_change:
            max_change = change
            optimal_arrangement = arrangement
    return max_change

with open('input.txt', 'r') as f:
    happiness_dict = {}
    lines = f.readlines()
    for line in lines:
        line = line.strip().split()
        person1, gain_lose, units, neighbor = line[0], line[2], int(line[3]), line[-1][:-1]
        if gain_lose == 'gain':
            if person1 in happiness_dict:
                happiness_dict[person1][neighbor] = units
            else:
                happiness_dict[person1] = {neighbor: units}
        else:
            if person1 in happiness_dict:
                happiness_dict[person1][neighbor] = -units
            else:
                happiness_dict[person1] = {neighbor: -units}

    max_change = find_optimal_arrangement(happiness_dict)
    print(max_change)
",2
13,2015,14,1,syntax_error,,2655,"  File ""/tmp/tmpo045qo5k/tmp.py"", line 35
    if i % (int(reindeer[2]) + int(reindeer[3]) < int(reindeer[2]):
                                                                  ^
SyntaxError: invalid syntax
","
import re
import time

reindeer_data = []
with open('input.txt', 'r') as f:
    for line in f:
        reindeer_data.append(re.findall(r'(\w+) can fly (\d+) km/s for (\d+) seconds, but then must rest for (\d+) seconds.', line))

reindeer_distances = {}
for reindeer in reindeer_data:
    reindeer_distances[reindeer[0]] = 0

for i in range(2503):
    for reindeer in reindeer_data:
        if i % (int(reindeer[2]) + int(reindeer[3])) < int(reindeer[2]):
            reindeer_distances[reindeer[0]] += int(reindeer[1])

    max_distance = max(reindeer_distances.values())

print(max_distance)


reindeer_data = []
with open('input.txt', 'r') as f:
    for line in f:
        reindeer_data.append(re.findall(r'(\w+) can fly (\d+) km/s for (\d+) seconds, but then must rest for (\d+) seconds.', line))

reindeer_distances = {}
for reindeer in reindeer_data:
    reindeer_distances[reindeer[0]] = 0

for i in range(2503):
    for reindeer in reindeer_data:
        if i % (int(reindeer[2]) + int(reindeer[3]) < int(reindeer[2]):
            reindeer_distances[reindeer[0]] += int(reindeer[1])

    max_distance = max(reindeer_distances.values())

print(max_distance)
",2
14,2015,15,1,wrong_output,"1766400
",21367368,,"
import itertools
import math

def get_max_score(ingredients, total_teaspoons):
    max_score = 0
    for comb in itertools.combinations_with_replacement(ingredients, total_teaspoons):
        capacity_sum = 0
        durability_sum = 0
        flavor_sum = 0
        texture_sum = 0
        calories_sum = 0
        for ingredient in comb:
            capacity_sum += ingredient[0]
            durability_sum += ingredient[1]
            flavor_sum += ingredient[2]
            texture_sum += ingredient[3]
            calories_sum += ingredient[4]
        if calories_sum != 500:
            continue
        score = math.prod([max(0, capacity_sum), max(0, durability_sum), max(0, flavor_sum), max(0, texture_sum)])
        max_score = max(max_score, score)
    return max_score

input_file = open(""input.txt"", ""r"")
ingredients = []
for line in input_file:
    name, properties = line.split("":"")
    properties = properties.strip().split("","")
    capacity, durability, flavor, texture, calories = [int(prop.split()[-1]) for prop in properties]
    ingredients.append((capacity, durability, flavor, texture, calories))
input_file.close()

print(get_max_score(ingredients, 100))
",2
15,2015,16,1,syntax_error,,40,"  File ""/tmp/tmpon2h7vur/tmp.py"", line 45
    if aunt_sue_details.items() <= {f'Aunt {i}': aunt_sue_details.get(f'Aunt {i}', 0) for f'Aunt {i}' in aunt_sue_details.keys()}.items():
                                                                                          ^
SyntaxError: cannot assign to f-string expression
","
import re

# Sample Input
input_str = """"""children: 3
cats: 7
samoyeds: 2
pomeranians: 3
akitas: 0
vizslas: 0
goldfish: 5
trees: 3
cars: 2
perfumes: 1""""""

# Dictionary to store the Aunt Sue details
aunt_sue_details = {
    'children': 3,
    'cats': 7,
    'samoyeds': 2,
    'pomeranians': 3,
    'akitas': 0,
    'vizslas': 0,
    'goldfish': 5,
    'trees': 3,
    'cars': 2,
    'perfumes': 1
}

# Dictionary to store the Aunt Sue details with the number
aunt_sue = {}

# Reading the input from file
with open('input.txt', 'r') as file:
    input_str = file.read()

# Creating a dictionary for the Aunt Sue details
for line in input_str.split('\n'):
    key, value = re.findall(r'(\w+): (\d+)', line)[0]
    aunt_sue_details[key] = int(value)

# Looping through the Aunts
for i in range(1, 501):
    # Checking if the Aunt Sue has the same details as the input
    if aunt_sue_details.items() <= {f'Aunt {i}': aunt_sue_details.get(f'Aunt {i}', 0) for f'Aunt {i}' in aunt_sue_details.keys()}.items():
        aunt_sue[i] = aunt_sue_details

# Printing the Aunt Sue number
print(list(aunt_sue.keys())[0])
",2
16,2015,17,1,runtime_error,,1638,"Traceback (most recent call last):
  File ""/tmp/tmprth49itk/tmp.py"", line 9, in <module>
    print(count_combinations(eggnog, containers))
  File ""/tmp/tmprth49itk/tmp.py"", line 5, in count_combinations
    return sum(1 for i in range(len(containers)) if sum(combinations(containers, i)) == eggnog)
  File ""/tmp/tmprth49itk/tmp.py"", line 5, in <genexpr>
    return sum(1 for i in range(len(containers)) if sum(combinations(containers, i)) == eggnog)
TypeError: unsupported operand type(s) for +: 'int' and 'tuple'
","
from itertools import combinations

def count_combinations(eggnog, containers):
    return sum(1 for i in range(len(containers)) if sum(combinations(containers, i)) == eggnog)

containers = [20, 15, 10, 5, 5]
eggnog = 150
print(count_combinations(eggnog, containers))
",2
17,2015,18,1,no_error,"814
",814,,"
import os

# Read the input file
with open(""input.txt"", ""r"") as file:
    data = file.readlines()

# Initialize the grid
grid = [list(line.strip()) for line in data]

# Function to count the number of neighbors that are on
def count_neighbors(x, y, grid):
    count = 0
    for dx in range(-1, 2):
        for dy in range(-1, 2):
            if dx == 0 and dy == 0:
                continue
            nx = x + dx
            ny = y + dy
            if 0 <= nx < 100 and 0 <= ny < 100:
                if grid[ny][nx] == '#':
                    count += 1
    return count

# Function to generate the next state of the grid
def next_state(grid):
    new_grid = [['.' for _ in range(100)] for _ in range(100)]
    for x in range(100):
        for y in range(100):
            neighbors_on = count_neighbors(x, y, grid)
            if grid[y][x] == '#' and 2 <= neighbors_on <= 3:
                new_grid[y][x] = '#'
            elif grid[y][x] == '.' and neighbors_on == 3:
                new_grid[y][x] = '#'
    return new_grid

# Run the animation for 100 steps
for _ in range(100):
    grid = next_state(grid)

# Count the number of lights on
count = sum(row.count('#') for row in grid)

print(count)
",2
18,2015,19,1,wrong_output,"5246
",518,,"
import re

def replace_molecules(molecule, replacements):
    new_molecules = set()
    for old, new in replacements:
        for match in re.finditer(old, molecule):
            start, end = match.span()
            new_molecules.add(molecule[:start] + new + molecule[end:])
    return new_molecules

def count_distinct_molecules(molecule, replacements, steps=10):
    distinct_molecules = set()
    for _ in range(steps):
        molecules = replace_molecules(molecule, replacements)
        for mol in molecules:
            distinct_molecules.add(mol)
        molecule = list(molecules)[0]
    return len(distinct_molecules)

if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        lines = f.readlines()
        replacements = [line.strip().split(' => ') for line in lines[:-2]]
        medicine = lines[-1].strip()
        print(count_distinct_molecules(medicine, replacements))
",2
19,2015,20,1,wrong_output,"The lowest house number to get at least 33100000 presents is 3638.
",776160,,"
def get_lowest_house_number(target_presents):
    elves = {}
    house = 1
    presents_at_house = 0
    while presents_at_house < target_presents:
        for i in range(1, house + 1):
            if i not in elves:
                elves[i] = 0
            elves[i] += i * 10
            if elves[i] >= target_presents:
                return house
        house += 1

def main():
    input_file = open(""input.txt"", ""r"")
    target_presents = int(input_file.readline().strip())
    result = get_lowest_house_number(target_presents)
    print(f""The lowest house number to get at least {target_presents} presents is {result}."")

if __name__ == ""__main__"":
    main()
",2
20,2015,21,1,runtime_error,,78,"Traceback (most recent call last):
  File ""/tmp/tmpevf_rxju/tmp.py"", line 27, in <module>
    boss_stats = list(map(int, f.read().split()))
ValueError: invalid literal for int() with base 10: 'Hit'
","
import sys
from itertools import combinations

def win_fight(player_hp, player_damage, player_armor, boss_hp, boss_damage, boss_armor, weapons, armor, rings):
    for weapon in weapons:
        for arm in armor:
            for ring1, ring2 in combinations(rings, 2):
                total_cost = weapon[0] + arm[0] + ring1[0] + ring2[0]
                total_damage = player_damage + weapon[1] + ring1[1] + ring2[1]
                total_armor = player_armor + arm[1] + ring1[2] + ring2[2]
                player_turns_to_win = math.ceil(boss_hp / (total_damage - boss_armor))
                boss_turns_to_win = math.ceil(player_hp / (boss_damage - total_armor))
                if player_turns_to_win <= boss_turns_to_win:
                    return total_cost
    return -1

weapons = [(8, 4, 0), (10, 5, 0), (25, 6, 0), (40, 7, 0), (74, 8, 0)]
armor = [(0, 0, 0), (13, 0, 1), (31, 0, 2), (53, 0, 3), (75, 0, 4), (102, 0, 5)]
rings = [(0, 0, 0), (25, 1, 0), (50, 2, 0), (100, 3, 0), (20, 0, 1), (40, 0, 2), (80, 0, 3)]

player_hp = 100
player_damage = 0
player_armor = 0

with open('input.txt', 'r') as f:
    boss_stats = list(map(int, f.read().split()))

boss_hp, boss_damage, boss_armor = boss_stats

min_cost = float('inf')

for weapon in weapons:
    for arm in armor:
        for ring1, ring2 in combinations(rings, 2):
            total_cost = weapon[0] + arm[0] + ring1[0] + ring2[0]
            total_damage = player_damage + weapon[1] + ring1[1] + ring2[1]
            total_armor = player_armor + arm[1] + ring1[2] + ring2[2]
            player_turns_to_win = math.ceil(boss_hp / (total_damage - boss_armor))
            boss_turns_to_win = math.ceil(player_hp / (boss_damage - total_armor))
            if player_turns_to_win <= boss_turns_to_win:
                min_cost = min(min_cost, total_cost)

print(min_cost)
",2
21,2015,22,1,runtime_error,,953,"Traceback (most recent call last):
  File ""/tmp/tmp73qy_c3f/tmp.py"", line 43, in <module>
    boss_stats = [int(line.strip()) for line in open('input.txt').readlines()]
  File ""/tmp/tmp73qy_c3f/tmp.py"", line 43, in <listcomp>
    boss_stats = [int(line.strip()) for line in open('input.txt').readlines()]
ValueError: invalid literal for int() with base 10: 'Hit Points: 55'
","
import sys

def calculate_least_mana_spent(boss_hp, boss_damage):
    def run_combat(player_hp, player_mana, player_armor, player_shield_timer, player_poison_timer, player_recharge_timer, mana_spent, player_turn):
        if player_turn:
            if player_shield_timer > 0:
                player_armor = 7
            if player_poison_timer > 0:
                boss_hp -= 3
            if player_recharge_timer > 0:
                player_mana += 101
            if mana_spent >= 229 and player_recharge_timer <= 0:
                player_mana += 101
                player_recharge_timer = 5
                mana_spent += 229
            if mana_spent >= 173 and player_poison_timer <= 0:
                player_poison_timer = 6
                mana_spent += 173
            if mana_spent >= 113 and player_shield_timer <= 0:
                player_shield_timer = 6
                player_armor = 7
                mana_spent += 113
            if mana_spent >= 53:
                if boss_hp <= 4:
                    return mana_spent
                player_hp -= 4
                boss_hp -= 2 if player_shield_timer > 0 else 1
                mana_spent += 53
        else:
            if player_shield_timer > 0:
                player_armor = 0
            if player_poison_timer > 0:
                boss_hp -= 3
            if boss_hp <= 0:
                return mana_spent
            player_hp -= max(1, boss_damage - player_armor)
        return run_combat(boss_hp, player_mana, player_armor, max(0, player_shield_timer - 1), max(0, player_poison_timer - 1), max(0, player_recharge_timer - 1), mana_spent, not player_turn)

    return run_combat(50, 500, 0, 0, 0, 0, True)


boss_stats = [int(line.strip()) for line in open('input.txt').readlines()]
print(calculate_least_mana_spent(boss_stats[0], boss_stats[1]))


def calculate_least_mana_spent(boss_hp, boss_damage):
    def run_combat(player_hp, player_mana, player_armor, player_shield_timer, player_poison_timer, player_recharge_timer, mana_spent, player_turn):
        if player_turn:
            if player_shield_timer > 0:
                player_armor = 7
            if player_poison_timer > 0:
                boss_hp -= 3
            if player_recharge_timer > 0:
                player_mana += 101
            if mana_spent >= 229 and player_recharge_timer <= 0:
                player_mana += 101
                player_recharge_timer = 5
                mana_spent += 229
            if mana_spent >= 173 and player_poison_timer <= 0:
                player_poison_timer = 6
                mana_spent += 173
            if mana_spent >= 113 and player_shield_timer <= 0:
                player_shield_timer = 6
                player_armor = 7
                mana_spent += 113
            if mana_spent >= 53:
                if boss_hp <= 4:
                    return mana_spent
                player_hp -= 4
                boss_hp -= 2 if player_shield_timer > 0 else 1
                mana_spent += 53
        else:
            if player_shield_timer > 0:
                player_armor = 0
            if player_poison_timer > 0:
                boss_hp -= 3
            if boss_hp <= 0:
                return mana_spent
            player_hp -= max(1, boss_damage - player_armor)
        return run_combat(boss_hp, player_mana, player_armor, max(0, player_shield_timer - 1), max(0, player_poison_timer - 1), max(0, player_recharge_timer - 1), mana_spent, not player_turn)

    with open('input.txt') as f:
        boss_stats = [int(line.strip()) for line in f]
    print(calculate_least_mana_spent(boss_stats[0], boss_stats[1]))
",2
22,2015,23,1,runtime_error,,307,"Traceback (most recent call last):
  File ""/tmp/tmprvyetsag/tmp.py"", line 33, in <module>
    process_program(program)
  File ""/tmp/tmprvyetsag/tmp.py"", line 25, in process_program
    offset = execute_instruction(instruction, registers)
  File ""/tmp/tmprvyetsag/tmp.py"", line 17, in execute_instruction
    if register[instruction[1]] == 1:
NameError: name 'register' is not defined
","
import sys

def execute_instruction(instruction, registers):
    if instruction[0] == ""hlf"":
        registers[instruction[1]] //= 2
    elif instruction[0] == ""tpl"":
        registers[instruction[1]] *= 3
    elif instruction[0] == ""inc"":
        registers[instruction[1]] += 1
    elif instruction[0] == ""jmp"":
        return int(instruction[1])
    elif instruction[0] == ""jie"":
        if register[instruction[1]] % 2 == 0:
            return int(instruction[2])
    elif instruction[0] == ""jio"":
        if register[instruction[1]] == 1:
            return int(instruction[2])
    return 1

def process_program(program):
    i = 0
    while i < len(program):
        instruction = program[i].split()
        offset = execute_instruction(instruction, registers)
        if offset is not None:
            i += offset
        else:
            i += 1

registers = {""a"": 0, ""b"": 0}
program = [line.strip() for line in open(""input.txt"", ""r"").readlines()]
process_program(program)
print(registers[""b""])


def execute_instruction(instruction, registers):
    if instruction[0] == ""hlf"":
        registers[instruction[1]] //= 2
    elif instruction[0] == ""tpl"":
        registers[instruction[1]] *= 3
    elif instruction[0] == ""inc"":
        registers[instruction[1]] += 1
    elif instruction[0] == ""jmp"":
        return int(instruction[1])
    elif instruction[0] == ""jie"":
        if register[instruction[1]] % 2 == 0:
            return int(instruction[2])
    elif instruction[0] == ""jio"":
        if register[instruction[1]] == 1:
            return int(instruction[2])
    return 1

def process_program(program):
    i = 0
    while i < len(program):
        instruction = program[i].split()
        offset = execute_instruction(instruction, registers)
        if offset is not None:
            i += offset
        else:
            i += 1

registers = {""a"": 0, ""b"": 0}
with open(""input.txt"", ""r"") as f:
    program = [line.strip() for line in f.readlines()]
process_program(program)
print(registers[""b""])
",2
23,2015,24,1,no_error,"10439961859
",10439961859,,"
from itertools import combinations
from math import prod

# Read the input from the file
with open('input.txt', 'r') as f:
    data = [int(x) for x in f.read().split()]

# Sort the packages in descending order
data.sort(reverse=True)

# Iterate over all possible combinations of the first group and find the one with the smallest quantum entanglement
min_qe = float('inf')
min_first_group = None
for i in range(1, len(data) // 3):
    for combo in combinations(data, i):
        if sum(combo) <= sum(data) // 3:
            first_group = combo
            second_group = [x for x in data if x not in first_group]
            if sum(first_group) == sum(second_group) // 2:
                qe = prod(first_group)
                if qe < min_qe:
                    min_qe = qe
                    min_first_group = first_group

print(min_qe)
",1
24,2015,25,1,timeout_error,,9132360,TIMEOUT,"
import math

def generate_code(row, col):
    code = 20151125
    for i in range(1, max(row, col)+1):
        code = (code * 252533) % 3354393
    return code

def find_row_col(n):
    row = math.ceil((math.sqrt(8 * n + 1) - 1) / 2)
    col = n - (row * (row - 1)) // 2
    return int(row), int(col)

def main():
    puzzle_input = input(""Enter the puzzle input: "")
    row, col = find_row_col(int(puzzle_input))
    code = generate_code(row, col)
    print(""The code is:"", code)

if __name__ == ""__main__"":
    main()
",2
25,2016,1,1,wrong_output,"913
",287,,"
import re

def calculate_distance(directions):
    x = 0
    y = 0
    for direction in directions:
        if direction[0] == ""R"":
            if direction[1] == ""L"":
                x += int(direction[1:])
            else:
                y -= int(direction[1:])
        else:
            if direction[1] == ""L"":
                y += int(direction[1:])
            else:
                x -= int(direction[1:])
    return abs(x) + abs(y)

with open(""input.txt"", ""r"") as file:
    input_directions = file.read().strip().split("", "")

distance = calculate_distance(input_directions)
print(distance)
",2
26,2016,2,1,no_error,"12578
",12578,,"
def get_position(pos, direction):
    if direction == 'U':
        return (pos[0] - 1, pos[1]) if pos[0] > 0 else pos
    elif direction == 'D':
        return (pos[0] + 1, pos[1]) if pos[0] < 2 else pos
    elif direction == 'L':
        return (pos[0], pos[1] - 1) if pos[1] > 0 else pos
    elif direction == 'R':
        return (pos[0], pos[1] + 1) if pos[1] < 2 else pos
    else:
        return pos

def get_code(instructions):
    pos = (1, 1)
    code = []
    for line in instructions:
        for d in line:
            pos = get_position(pos, d)
        code.append(str(pos[0] * 3 + pos[1] + 1))
    return ''.join(code)

with open('input.txt', 'r') as f:
    instructions = f.readlines()
    print(get_code(instructions))
",0
27,2016,3,1,no_error,"993
",993,,"
import os

# Opening the file containing the input data
with open(""input.txt"", ""r"") as f:
    data = f.readlines()

# Initializing a counter for valid triangles
valid_triangles = 0

# Looping through each line in the file
for line in data:
    # Splitting the line into a list of integers
    sides = list(map(int, line.split()))

    # Sorting the sides in ascending order
    sides.sort()

    # Checking if the sum of the first two sides is greater than the third side
    if sides[0] + sides[1] > sides[2]:
        valid_triangles += 1

# Printing the count of valid triangles
print(valid_triangles)
",0
28,2016,4,1,syntax_error,,245102,"  File ""/tmp/tmpjt6o3un7/tmp.py"", line 15
    checksum = ''.join([k for k, v in sorted_letters[:5])
    ^
SyntaxError: invalid syntax
","import re

def is_real_room(room):
    encrypted_name, sector_id = room.split('[')
    encrypted_name = encrypted_name[:-1]
    sector_id = int(sector_id[:-1])
    letter_counts = {}
    for letter in encrypted_name:
        if letter != '-':
            if letter in letter_counts:
                letter_counts[letter] += 1
            else:
                letter_counts[letter] = 1
    sorted_letters = sorted(letter_counts.items(), key=lambda x: (-x[1], x[0])
    checksum = ''.join([k for k, v in sorted_letters[:5])
    if checksum == room[-6:-1]:
        return sector_id
    return None

def main():
    with open('input.txt', 'r') as f:
        lines = f.readlines()
        sector_sum = 0
        for line in lines:
            sector_id = is_real_room(line.strip())
            if sector_id:
                sector_sum += sector_id
    print(sector_sum)

if __name__ == '__main__':
    main() 

# Solution:
#1. We start by importing the 're' module for regular expressions which we will use to split the lines of text into encrypted names and sector IDs.
#2. We define a function 'is_real_room' that takes in a single parameter 'room'.
#3. In the function, we split the room into its encrypted name and sector ID using the 'split' method.
#4. We create a dictionary to store the count of each letter in the encrypted name.
#5. We loop through each letter in the encrypted name, excluding the dashes.
#6. We update the count of each letter in the dictionary.
#7. We sort the dictionary items by count and then by letter in descending order and extract the top 5 letters.
#8. We join the top 5 letters into a string called 'checksum' and compare it to the checksum in the input.
#9. If the checksum matches, we return the sector ID, otherwise we return None.
#10. In the main function, we open the input file, initialize a variable 'sector_sum' to 0, loop through each line in the file, and add the sector ID to the sum if it is not None (i.e. if it is a real room).
#11. Finally, we print the sector sum.

# Note: The input file containing the list of rooms should be in the same directory as the python script. ",2
