,id,status,output,expected_output,error,code,difficulty
11,12,runtime_error,,76576500,"  File ""/tmp/tmp3lo5zp6i/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def highly_divisible_triangular_number(n):
  """"""Returns the first triangle number with over n divisors.""""""

  # Initialize the triangle number and its number of divisors.
  tri_num = 1
  num_divisors = 2

  # Iterate until the number of divisors is greater than n.
  while num_divisors <= n:
    # Increment the triangle number and its number of divisors.
    tri_num += 1
    num_divisors = count_divisors(tri_num)

  # Return the triangle number.
  return tri_num


def count_divisors(n):
  """"""Returns the number of divisors of n.""""""

  # Initialize the number of divisors.
  num_divisors = 1

  # Iterate over the factors of n.
  for i in range(1, int(n ** 0.5) + 1):
    if n % i == 0:
      # If i is a factor of n, then so is n // i.
      num_divisors += 2

  # Return the number of divisors.
  return num_divis",5
12,13,wrong_output,,5537376230,,"
def large_sum(numbers):
    # Convert the list of strings to a list of integers
    numbers = [int(number) for number in numbers]

    # Initialize the sum to 0
    sum = 0

    # Add each number to the sum
    for number in numbers:
        sum += number

    # Return the first 10 digits of the sum
    return str(sum)[:10]
",5
13,14,wrong_output,,837799,,"
def longest_collatz_sequence(limit):
    """"""Returns the starting number under 'limit' which produces the longest Collatz sequence.""""""
    max_len = 0
    max_num = 0
    for i in range(1, limit):
        len = collatz_sequence_length(i)
        if len > max_len:
            max_len = len
            max_num = i
    return max_num


def collatz_sequence_length(n):
    """"""Returns the length of the Collatz sequence starting with 'n'.""""""
    length = 1
    while n > 1:
        if n % 2 == 0:
            n //= 2
        else:
            n = 3 * n + 1
        length += 1
    return length
",5
14,15,runtime_error,,137846528820,"  File ""/tmp/tmpuszu2fl0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def lattice_paths(n):
    """"""Returns the number of lattice paths in an n x n grid.""""""
    # Initialize a 2D array to store the number of paths to each cell.
    paths = [[0 for _ in range(n)] for _ in range(n)]

    # Set the number of paths to the starting cell to 1.
    paths[0][0] = 1

    # Iterate over each cell in the grid.
    for i in range(n):
        for j in range(n):
            # If the current cell is not the starting cell, add the number of paths
            # to the left and above cells to the number of paths to the current cell.
            if i > 0:
                paths[i][j] += paths[i - 1][j]
            if j > 0:
                paths[i][j] += paths[i][j - 1]

    # Return the number of paths to the bottom right cell.
    return paths[n - 1][n - 1]


# Print the number of lattice paths in a 20 x 20",5
15,16,wrong_output,"3
",1366,,"
def power_digit_sum(n):
    return sum(int(digit) for digit in str(n))

print(power_digit_sum(21000))
",5
16,17,runtime_error,,21124,"  File ""/tmp/tmp2c677r_9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def number_letter_counts(n): 
    ones = [""one"", ""two"", ""three"", ""four"", ""five"", ""six"", ""seven"", ""eight"", ""nine"", ""ten"", ""eleven"", ""twelve"", ""thirteen"", ""fourteen"", ""fifteen"", ""sixteen"", ""seventeen"", ""eighteen"", ""nineteen""] 
    tens = ["""", """", ""twenty"", ""thirty"", ""forty"", ""fifty"", ""sixty"", ""seventy"", ""eighty"", ""ninety""] 
    illions = ["""", ""thousand"", ""million"", ""billion"", ""trillion"", ""quadrillion"", ""quintillion""] 
    if n < 0: 
        return ""minus "" + number_letter_counts(-n) 
    elif n < 20: 
        return ones[n-1] 
    elif n < 100: 
        return tens[n//10] + ("""" if n%10==0 else ""-"" + ones[n%10-1]) 
    elif n < 1000: 
        return ones[n//1",5
17,18,runtime_error,,1074,"  File ""/tmp/tmplkcyl12z/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def max_path_sum(pyramid):
    """"""Finds the maximum total from top to bottom of a pyramid.""""""

    # Initialize the maximum path sum to the top of the pyramid.
    max_path_sum = pyramid[0][0]

    # Iterate over the rows of the pyramid, starting from the second row.
    for row in range(1, len(pyramid)):

        # Initialize the maximum path sum for the current row.
        max_row_sum = 0

        # Iterate over the columns of the current row.
        for col in range(len(pyramid[row])):

            # Calculate the maximum path sum for the current cell.
            max_cell_sum = max(pyramid[row - 1][col], pyramid[row - 1][col + 1]) + pyramid[row][col]

            # Update the maximum path sum for the current row.
            max_row_sum = max(max_row_sum, max_cell_sum)

        # Update the maximum path sum for the pyramid.
        max_path_sum = max(max_path_sum, max_row_sum)

",5
18,19,runtime_error,,171,"  File ""/tmp/tmpof0fv2a8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_sundays(start_year, end_year):
  """"""Counts the number of Sundays that fall on the first of the month
  during the given range of years.

  Args:
    start_year: The starting year, inclusive.
    end_year: The ending year, inclusive.

  Returns:
    The number of Sundays that fall on the first of the month during the
    given range of years.
  """"""

  # Create a list of all the dates that fall on the first of the month
  # during the given range of years.
  dates = []
  for year in range(start_year, end_year + 1):
    for month in range(1, 13):
      dates.append(date(year, month, 1))

  # Count the number of Sundays in the list of dates.
  count = 0
  for date in dates:
    if date.weekday() == 6:
      count += 1

  return count


if __name__ == ""__main__"":
  # Print the number of Sundays that fall on the first of the month
  # during",5
19,20,no_error,"648
",648,,"
def factorial_digit_sum(n):
    factorial = 1
    for i in range(2, n + 1):
        factorial *= i
    return sum(int(digit) for digit in str(factorial))

print(factorial_digit_sum(100))
",5
20,21,runtime_error,,31626,"  File ""/tmp/tmpa3zn9fpo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def sum_of_amicable_numbers(n):
  """"""
  Returns the sum of all the amicable numbers under n.

  Args:
    n: The upper bound.

  Returns:
    The sum of all the amicable numbers under n.
  """"""

  amicable_numbers = set()
  for i in range(2, n):
    j = sum_of_proper_divisors(i)
    if j < n and i == sum_of_proper_divisors(j):
      amicable_numbers.add(i)
      amicable_numbers.add(j)

  return sum(amicable_numbers)


def sum_of_proper_divisors(n):
  """"""
  Returns the sum of the proper divisors of n.

  Args:
    n: The number to find the sum of the proper divisors of.

  Returns:
    The sum of the proper divisors of n.
  """"""

  divisors = set()
  for i in range(1, int(n ** 0.5) + 1):
    if n % i == 0:
      ",5
21,23,wrong_output,,4179871,,"
def non_abundant_sum(n):
    abundant_nums = [i for i in range(1, n+1) if sum(proper_divisors(i)) > i]
    non_abundant_nums = [i for i in range(1, n+1) if i not in abundant_nums]
    return sum(non_abundant_nums)

def proper_divisors(n):
    divisors = [1]
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.append(i)
            if i != n // i:
                divisors.append(n // i)
    return divisors
",5
22,24,runtime_error,,2783915460,"  File ""/tmp/tmpyis2z8er/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def millionth_lexicographic_permutation(numbers):
    # Find the length of the permutation
    length = len(numbers)

    # Initialize the permutation as the first lexicographic permutation
    permutation = [i for i in range(length)]

    # Iterate through the permutations until the millionth permutation is found
    for i in range(1, 1000000):
        # Find the next lexicographic permutation
        permutation = next_lexicographic_permutation(permutation)

    # Return the millionth lexicographic permutation
    return permutation


def next_lexicographic_permutation(permutation):
    # Find the longest decreasing suffix
    i = len(permutation) - 1
    while i > 0 and permutation[i] <= permutation[i - 1]:
        i -= 1

    # If there is no decreasing suffix, then the permutation is the last lexicographic permutation
    if i == 0:
        return None

    # Find the smallest element in the decreasing suffix that is greater than the element at position i - 1
    j = i
    while j < len(permutation) and permutation[j] > permutation[",5
23,25,wrong_output,"4783
",4782,,"
def fib_index_1000_digits():
    a, b = 1, 1
    index = 2
    while len(str(a)) < 1000:
        a, b = b, a + b
        index += 1
    return index

print(fib_index_1000_digits())
",5
24,26,wrong_output,,983,,"
def longest_recurring_cycle(n):
    max_len = 0
    max_d = 0
    for d in range(2, n):
        frac = 1 / d
        frac_str = str(frac)
        cycle_start = frac_str.find(""."")
        if cycle_start != -1:
            cycle_len = len(frac_str) - cycle_start - 1
            if cycle_len > max_len:
                max_len = cycle_len
                max_d = d
    return max_d
",5
25,27,runtime_error,,-59231,"  File ""/tmp/tmp5_cz3rls/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_prime(n): 
    if (n <= 1): 
        return False
    for i in range(2, n): 
        if (n % i == 0): 
            return False
    return True
def quad_primes(n): 
    count = 0
    for i in range(n + 1): 
        num = i * i + i + 41
        if (is_prime(num)): 
            count += 1
        else: 
            break
    return count
def main(): 
    max_count = 0
    prod = 0
    for a in range(-1000, 1001): 
        for b in range(-1000, 1001): 
            count = quad_primes(a, b) 
            if (count > max_count): 
                max_count = count
                prod = a * b
    print(""Maximum consecutive primes:"", max_count) 
    print(""Product of coefficients:"", prod",5
26,28,runtime_error,,669171001,"  File ""/tmp/tmpbmvneczb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def spiral_diagonals_sum(n):
    """"""
    Calculates the sum of the numbers on the diagonals of a spiral matrix of size n x n.

    Args:
        n (int): The size of the spiral matrix.

    Returns:
        int: The sum of the numbers on the diagonals of the spiral matrix.
    """"""

    # Initialize the spiral matrix.
    matrix = [[0 for _ in range(n)] for _ in range(n)]

    # Fill the spiral matrix with numbers.
    i = 0
    j = 0
    direction = 1  # 1: right, 2: down, 3: left, 4: up
    for k in range(1, n * n + 1):
        matrix[i][j] = k
        if direction == 1:
            if j + 1 < n and matrix[i][j + 1] == 0:
                j += 1
            else:
                direction = 2
                i += 1
        elif direction == 2:
            if i + 1 < n and matrix[",5
27,29,wrong_output,"15
9183
",9183,,"
def distinct_powers(a_min, a_max, b_min, b_max):
  """"""Returns the number of distinct terms in the sequence ab for a in [a_min, a_max] and b in [b_min, b_max].""""""

  # Create a set to store the distinct terms.
  terms = set()

  # Iterate over all combinations of a and b in the given ranges.
  for a in range(a_min, a_max + 1):
    for b in range(b_min, b_max + 1):

      # Add the term ab to the set.
      terms.add(a ** b)

  # Return the number of distinct terms.
  return len(terms)


if __name__ == ""__main__"":
  # Print the number of distinct terms for the given ranges.
  print(distinct_powers(2, 5, 2, 5))  # 15
  print(distinct_powers(2, 100, 2, 100))  # 9182
",5
28,30,runtime_error,,443839,"  File ""/tmp/tmp95y2huak/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def sum_of_fifth_powers(n):
  """"""
  Returns the sum of all the numbers that can be written as the sum of the fifth powers of their digits.

  Args:
    n: The upper bound on the numbers to consider.

  Returns:
    The sum of all the numbers that can be written as the sum of the fifth powers of their digits.
  """"""

  # Initialize the sum to 0.
  sum = 0

  # Iterate over all the numbers from 1 to n.
  for i in range(1, n + 1):
    # Convert the number to a string.
    s = str(i)

    # Calculate the sum of the fifth powers of the digits of the number.
    sum_of_fifth_powers = 0
    for digit in s:
      sum_of_fifth_powers += int(digit) ** 5

    # If the sum of the fifth powers of the digits of the number is equal to the number itself, then add the number to the sum.
    if sum_of_fifth_powers == i:
      sum += i

  # Return",5
29,31,no_error,"73682
",73682,,"
def count_ways(amount, coins):
    ways = [0] * (amount + 1)
    ways[0] = 1
    for coin in coins:
        for i in range(coin, amount + 1):
            ways[i] += ways[i - coin]
    return ways[amount]

if __name__ == ""__main__"":
    amount = 200
    coins = [1, 2, 5, 10, 20, 50, 100, 200]
    print(count_ways(amount, coins))
",5
30,32,wrong_output,,45228,,"
def pandigital_products():
  """"""Finds all products that have a multiplicand/multiplier/product identity that can be written as a pandigital number using digits from 1 to 9.""""""

  # Initialize a list to store the products.
  products = []

  # Iterate over all possible multiplicands and multipliers.
  for multiplicand in range(1, 10):
    for multiplier in range(1, 10):

      # Calculate the product.
      product = multiplicand * multiplier

      # Check if the product is pandigital.
      if is_pandigital(product):

        # Add the product to the list.
        products.append(product)

  # Return the sum of all the products.
  return sum(products)


def is_pandigital(number):
  """"""Checks if a number is pandigital.""""""

  # Convert the number to a string.
  number_str = str(number)

  # Check if the string contains all the digits from 1 to 9.
  return all(digit in number_str for digit in ""123456789"")
",5
31,33,runtime_error,,100,"Traceback (most recent call last):
  File ""/tmp/tmpk07mbygl/tmp.py"", line 22, in <module>
    print(get_denominator(fractions))
  File ""/tmp/tmpk07mbygl/tmp.py"", line 4, in get_denominator
    fractions = [int(fraction) for fraction in fractions]
  File ""/tmp/tmpk07mbygl/tmp.py"", line 4, in <listcomp>
    fractions = [int(fraction) for fraction in fractions]
ValueError: invalid literal for int() with base 10: '49/98'
","
def get_denominator(fractions):
    # Convert fractions to a list of integers
    fractions = [int(fraction) for fraction in fractions]

    # Find the greatest common divisor of the numerators and denominators
    gcd = 1
    for fraction in fractions:
        gcd = math.gcd(gcd, fraction)

    # Multiply the numerators and denominators together
    product = 1
    for fraction in fractions:
        product *= fraction

    # Return the denominator of the product
    return product // gcd


# Test the function
fractions = ['49/98', '38/76', '39/78', '37/74']
print(get_denominator(fractions))
",5
32,34,timeout_error,,40730,TIMEOUT,"
def sum_of_factorial_digits(n):
    factorials = [1]
    for i in range(1, 10):
        factorials.append(factorials[i - 1] * i)
    sum = 0
    while n > 0:
        sum += factorials[n % 10]
        n //= 10
    return sum

def main():
    n = int(input(""Enter a number: ""))
    if sum_of_factorial_digits(n) == n:
        print(n, ""is a curious number."")
    else:
        print(n, ""is not a curious number."")

if __name__ == ""__main__"":
    main()
",5
33,35,timeout_error,,55,TIMEOUT,"
def is_prime(n): 
    if (n <= 1): 
        return False
    for i in range(2, n): 
        if (n % i == 0): 
            return False
    return True
def count_circular_primes(n): 
    count = 0
    for i in range(2, n): 
        if (is_prime(i)): 
            num = i 
            flag = True
            while (num > 0): 
                rem = num % 10
                num = num // 10
                if (not is_prime(rem * 10 + num)): 
                    flag = False
                    break
            if (flag): 
                count += 1
    return count 
n = 1000000
print(""Count of circular primes below"", n, ""is"", count_circular_primes(n)) 
",5
34,36,wrong_output,"545045040
545045040
",872187,,"
def is_palindrome(n, base):
    s = str(n)
    return s == s[::-1]

def sum_palindromes(limit, base):
    total = 0
    for i in range(1, limit):
        if is_palindrome(i, base):
            total += i
    return total

print(sum_palindromes(1000000, 10))
print(sum_palindromes(1000000, 2))
",5
35,37,runtime_error,,748317,"  File ""/tmp/tmpnfky0afz/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_truncatable_prime(n):
  """"""
  Checks if a number is a truncatable prime.

  Args:
    n: The number to check.

  Returns:
    True if the number is a truncatable prime, False otherwise.
  """"""

  if n < 2:
    return False

  # Check if n is prime.
  if not is_prime(n):
    return False

  # Check if n is truncatable from left to right.
  for i in range(1, len(str(n))):
    if not is_prime(int(str(n)[i:])):
      return False

  # Check if n is truncatable from right to left.
  for i in range(1, len(str(n))):
    if not is_prime(int(str(n)[:-i])):
      return False

  return True


def sum_of_truncatable_primes():
  """"""
  Returns the sum of the only eleven primes that are both truncatable from left to right and right to left.
  """"""

  # Find the first eleven truncatable primes.",5
36,38,wrong_output,,932718654,,"
def largest_pandigital_multiple(n):
    """"""Returns the largest 1 to 9 pandigital 9-digit number that can be formed as the concatenated product of an integer with (1,2,...,n) where n > 1.""""""
    # Find the largest number that can be formed as the concatenated product of an integer with (1,2,...,n)
    max_num = 0
    for i in range(1, n+1):
        max_num = max(max_num, int(''.join(map(str, range(1, i+1)))))

    # Check if the maximum number is pandigital
    if not is_pandigital(max_num):
        return -1

    # Return the maximum number
    return max_num


def is_pandigital(num):
    """"""Returns True if the given number is pandigital, False otherwise.""""""
    digits = set(str(num))
    return digits == set('123456789')
",5
37,39,wrong_output,"840 8
",840,,"
def count_solutions(p):
    count = 0
    for a in range(1, p//3 + 1):
        for b in range(a, p//2 + 1):
            c = p - a - b
            if a**2 + b**2 == c**2:
                count += 1
    return count

max_count = 0
max_p = 0
for p in range(1, 1001):
    count = count_solutions(p)
    if count > max_count:
        max_count = count
        max_p = p

print(max_p, max_count)
",5
38,40,wrong_output,,210,,"
def champernownes_constant(n):
    """"""Returns the value of the expression d1 × d10 × d100 × d1000 × d10000 × d100000 × d1000000 for the first n digits of Champernowne's constant.""""""
    # Get the first n digits of Champernowne's constant.
    champernowne = """"
    for i in range(1, n + 1):
        champernowne += str(i)

    # Calculate the value of the expression.
    product = 1
    for i in range(0, 7):
        product *= int(champernowne[10**i - 1])

    return product
",5
39,41,wrong_output,,7652413,,"
def is_prime(n): 
    if (n <= 1): 
        return False
    for i in range(2, n): 
        if (n % i == 0): 
            return False
    return True
def pandigital_prime(n): 
    max_num = 0
    for i in range(1, n + 1): 
        num = int(str(i) + str(n - i)) 
        if (is_prime(num) and num > max_num): 
            max_num = num 
    return max_num 
",5
40,43,wrong_output,,16695334890,,"
def sub_string_divisibility():
    # Generate all 0 to 9 pandigital numbers
    pandigitals = [int(''.join(p)) for p in permutations('0123456789')]

    # Filter out pandigitals that don't have the desired property
    valid_pandigitals = [p for p in pandigitals if all(int(p[i:i+3]) % (i+1) == 0 for i in range(7))]

    # Return the sum of the valid pandigitals
    return sum(valid_pandigitals)
",5
41,44,no_error,"5482660
",5482660,,"
def pentagonal(n):
    return n * (3 * n - 1) // 2

def is_pentagonal(n):
    if n < 1:
        return False
    x = (1 + 24 * n) ** 0.5
    return x.is_integer() and (x + 1) % 6 == 0

def main():
    min_d = float('inf')
    for i in range(1, 10000):
        for j in range(i + 1, 10000):
            s = pentagonal(i) + pentagonal(j)
            d = pentagonal(j) - pentagonal(i)
            if is_pentagonal(s) and is_pentagonal(d):
                min_d = min(min_d, d)
    print(min_d)

if __name__ == '__main__':
    main()
",5
42,45,wrong_output,"40755
",1533776805,,"
def is_triangular(n):
    return (8 * n + 1) ** 0.5 % 1 == 0

def is_pentagonal(n):
    return (1 + (24 * n + 1) ** 0.5) % 6 == 0

def is_hexagonal(n):
    return (1 + (8 * n + 1) ** 0.5) % 4 == 0

def find_next_tri_pent_hex():
    n = 286
    while True:
        if is_triangular(n) and is_pentagonal(n) and is_hexagonal(n):
            return n
        n += 1

print(find_next_tri_pent_hex())
",5
43,46,runtime_error,,5777,"  File ""/tmp/tmpblnnwe0j/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def goldbach_other_conjecture(n):
    """"""
    Finds the smallest odd composite number that cannot be written as the sum of a prime and twice a square.

    Args:
        n (int): The upper bound for the search.

    Returns:
        int: The smallest odd composite number that cannot be written as the sum of a prime and twice a square.
    """"""

    # Check if n is odd and composite
    if n % 2 == 0 or n == 1:
        return None

    # Initialize the list of primes
    primes = [2]

    # Find all the primes up to n
    for i in range(3, n + 1):
        is_prime = True
        for prime in primes:
            if i % prime == 0:
                is_prime = False
                break
        if is_prime:
            primes.append(i)

    # Initialize the list of squares
    squares = [1]

    # Find all the squares up to n
    for i in range(2, n + 1):
        squares.append(i * i)",5
44,47,runtime_error,,134043,"  File ""/tmp/tmpo067jnof/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def distinct_prime_factors(n):
    """"""Returns the first n consecutive integers with four distinct prime factors each.""""""
    # Initialize a list to store the consecutive integers.
    consecutive_integers = []

    # Initialize a counter to keep track of the number of consecutive integers found.
    counter = 0

    # Iterate over the integers starting from 1.
    for i in range(1, n + 1):
        # Check if the integer has four distinct prime factors.
        if len(set(prime_factors(i))) == 4:
            # Increment the counter.
            counter += 1

            # Add the integer to the list.
            consecutive_integers.append(i)

        # Check if the counter has reached n.
        if counter == n:
            # Break the loop.
            break

    # Return the first integer in the list.
    return consecutive_integers[0]


def prime_factors(n):
    """"""Returns the prime factors of n.""""""
    # Initialize a list to store the prime factors.
    prime_factors = []

    # Iterate over the integers from 2",5
45,48,no_error,"9110846700
",9110846700,,"
def self_powers(n):
    return sum(i**i for i in range(1, n+1)) % 10**10

print(self_powers(1000))
",5
46,49,wrong_output,"1487 4817 8147
2969 6299 9629
2
",296962999629,,"
def is_prime(n): 
    if (n <= 1): 
        return False
    for i in range(2, n): 
        if (n % i == 0): 
            return False
    return True
def prime_permutations(n): 
    count = 0
    for i in range(1000, 10000): 
        if (is_prime(i)): 
            for j in range(i + 3330, 10000, 3330): 
                if (is_prime(j)): 
                    for k in range(j + 3330, 10000, 3330): 
                        if (is_prime(k)): 
                            if (sorted(str(i)) == sorted(str(j)) == sorted(str(k))): 
                                count += 1
                                print(i, j, k) 
    return count 
print(prime_permutations(4)) 
",5
47,50,wrong_output,,997651,,"
def consecutive_prime_sum(n):
    """"""Return the prime below n that can be written as the sum of the most consecutive primes.""""""
    primes = [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97]
    for i in range(len(primes)):
        for j in range(i + 1, len(primes)):
            if sum(primes[i:j]) < n and sum(primes[i:j]) in primes:
                return sum(primes[i:j])
",5
48,51,runtime_error,,121313,"  File ""/tmp/tmp_ix7aiqr/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def prime_digit_replacements(n):
    """"""
    Finds the smallest prime number that, by replacing part of its digits,
    becomes part of an eight prime value family.

    Args:
        n (int): The number of digits in the prime number.

    Returns:
        int: The smallest prime number that, by replacing part of its digits,
        becomes part of an eight prime value family.
    """"""

    # Find all prime numbers with n digits.
    primes = [i for i in range(10**n, 10**(n+1)) if is_prime(i)]

    # For each prime number, try all possible replacements of the digits.
    for prime in primes:
        for i in range(10):
            # Replace the first digit with i.
            new_prime = int(str(i) + str(prime)[1:])
            if is_prime(new_prime):
                # Check if the new prime is part of an eight prime value family.
                if is_eight_prime_value_family(new_prime):
                    return new_prime

            #",15
49,52,runtime_error,,142857,"  File ""/tmp/tmpexvrfrlw/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def find_smallest_positive_integer_with_same_digits(n):
    """"""
    Finds the smallest positive integer x such that 2x, 3x, 4x, 5x, and 6x contain the same digits as x.

    Args:
        n (int): The number to start searching from.

    Returns:
        int: The smallest positive integer x such that 2x, 3x, 4x, 5x, and 6x contain the same digits as x.
    """"""

    # Check if n is a valid input.
    if n < 1:
        raise ValueError(""n must be a positive integer."")

    # Initialize the search range.
    start = n
    end = n * 6

    # Iterate over the search range.
    for x in range(start, end + 1):
        # Check if x and its multiples contain the same digits.
        if all(sorted(str(x * i)) == sorted(str(x)) for i in range(2, 7)):
            return x

    # Return -1 if no solution is",5
50,53,timeout_error,,4075,TIMEOUT,"
def combinatoric_selections(n, r):
    """"""Calculates the number of combinatoric selections.""""""
    if n < 0 or r < 0 or n < r:
        return 0
    if n == 0 or r == 0:
        return 1
    return combinatoric_selections(n - 1, r - 1) + combinatoric_selections(n - 1, r)


def main():
    """"""Prints the number of combinatoric selections for 1 <= n <= 100 that are greater than one million.""""""
    count = 0
    for n in range(1, 101):
        for r in range(1, n + 1):
            if combinatoric_selections(n, r) > 1000000:
                count += 1
    print(count)


if __name__ == ""__main__"":
    main()
",5
51,55,no_error,"249
",249,,"
def is_lychrel(n):
  for i in range(50):
    n += int(str(n)[::-1])
    if str(n) == str(n)[::-1]:
      return False
  return True

count = 0
for i in range(1, 10000):
  if is_lychrel(i):
    count += 1

print(count)
",5
52,56,wrong_output,,972,,"
def powerful_digit_sum(a, b):
    """"""
    Returns the maximum digital sum of natural numbers of the form ab, where a and b are less than 100.
    """"""
    max_sum = 0
    for i in range(1, a + 1):
        for j in range(1, b + 1):
            sum = 0
            for digit in str(i * j):
                sum += int(digit)
            if sum > max_sum:
                max_sum = sum
    return max_sum
",5
53,57,wrong_output,"0
",153,,"
def count_fractions_with_large_numerator(n):
  """"""Counts the number of fractions in the first n expansions of the continued
  fraction for the square root of 2 that have a numerator with more digits
  than the denominator.

  Args:
    n: The number of expansions to consider.

  Returns:
    The number of fractions with a numerator with more digits than the
    denominator.
  """"""

  # Initialize the continued fraction.
  a = 1
  b = 2
  count = 0

  # Iterate through the expansions.
  for _ in range(n):
    # Calculate the next fraction in the continued fraction.
    a, b = b, a + b

    # Check if the numerator has more digits than the denominator.
    if len(str(a)) > len(str(b)):
      count += 1

  return count


# Print the number of fractions with a numerator with more digits than the
# denominator in the first 1000 expansions.
print(count_fractions_with_large_numerator(1000))
",5
