,id,status,output,expected_output,error,code,difficulty
10,11,runtime_error,,70600674,"  File ""/tmp/tmp20vlkxy6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def max_product_in_grid(grid):
    max_product = 0
    for i in range(len(grid) - 3):
        for j in range(len(grid[0]) - 3):
            product = grid[i][j] * grid[i + 1][j] * grid[i + 2][j] * grid[i + 3][j]
            max_product = max(max_product, product)
            product = grid[i][j] * grid[i][j + 1] * grid[i][j + 2] * grid[i][j + 3]
            max_product = max(max_product, product)
            product = grid[i][j] * grid[i + 1][j + 1] * grid[i + 2][j + 2] * grid[i + 3][j + 3]
            max_product = max(max_product, product)
            product = grid[i][j] * grid[i + 1][j - 1] * grid[i + 2][",5
11,12,no_error,"76576500
",76576500,,"
def highly_divisible_triangular_number(n):
    """"""Returns the first triangle number with over n divisors.""""""
    tri = 0
    i = 1
    while True:
        tri += i
        if len(divisors(tri)) > n:
            return tri
        i += 1

def divisors(n):
    """"""Returns the list of divisors of n.""""""
    divisors = []
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.append(i)
            if i != n // i:
                divisors.append(n // i)
    return divisors

print(highly_divisible_triangular_number(500))
",5
12,13,wrong_output,,5537376230,,"
def sum_of_large_numbers(numbers):
    # Convert the list of strings to a list of integers
    numbers = [int(number) for number in numbers]

    # Initialize the sum to 0
    sum = 0

    # Add each number to the sum
    for number in numbers:
        sum += number

    # Return the first 10 digits of the sum
    return str(sum)[:10]
",5
13,14,no_error,"837799
",837799,,"
def collatz(n):
    yield n
    while n > 1:
        n = 3 * n + 1 if n % 2 else n // 2
        yield n

def longest_collatz(n):
    return max(range(1, n), key=lambda x: len(list(collatz(x))))

print(longest_collatz(1000000))
",5
14,15,wrong_output,"0
",137846528820,,"
def lattice_paths(n):
    # Create a 2D grid with all values initialized to 0
    grid = [[0 for _ in range(n)] for _ in range(n)]

    # Initialize the top left corner with a value of 1
    grid[0][0] = 1

    # Iterate over each cell in the grid
    for i in range(n):
        for j in range(n):
            # If the current cell is not the top left corner,
            # add the values of the cells above and to the left
            if i > 0 and j > 0:
                grid[i][j] = grid[i - 1][j] + grid[i][j - 1]

    # Return the value of the bottom right corner
    return grid[n - 1][n - 1]

print(lattice_paths(20))
",5
15,16,wrong_output,"3
",1366,,"
def sum_of_digits(n):
    sum = 0
    while n > 0:
        sum += n % 10
        n //= 10
    return sum

print(sum_of_digits(21000))
",5
16,17,runtime_error,,21124,"  File ""/tmp/tmpfnltw406/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_letters(n):
    """"""Counts the number of letters in the spelling of a number.""""""
    if n < 0:
        raise ValueError(""n must be non-negative"")

    # Special cases
    if n == 0:
        return 0
    elif n == 1:
        return 3
    elif n == 2:
        return 3
    elif n == 3:
        return 5
    elif n == 4:
        return 4
    elif n == 5:
        return 4
    elif n == 6:
        return 3
    elif n == 7:
        return 5
    elif n == 8:
        return 5
    elif n == 9:
        return 4
    elif n == 10:
        return 3
    elif n == 11:
        return 6
    elif n == 12:
        return 6
    elif n == 13:
        return 8
    elif n == 14:
        return 8
    elif n == ",5
17,18,runtime_error,,1074,"  File ""/tmp/tmp4mrbhupe/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def max_path_sum(pyramid):
  """"""Finds the maximum total from top to bottom of a pyramid.

  Args:
    pyramid: A list of lists of integers, representing the pyramid.

  Returns:
    The maximum total from top to bottom of the pyramid.
  """"""

  # Initialize the memoization table.
  memo = {}

  def max_path_sum_helper(row, col):
    """"""Finds the maximum total from top to bottom of a pyramid.

    Args:
      row: The row of the pyramid to start from.
      col: The column of the pyramid to start from.

    Returns:
      The maximum total from top to bottom of the pyramid.
    """"""

    # Check if we've already computed the maximum total for this subpyramid.
    if (row, col) in memo:
      return memo[(row, col)]

    # If we're at the bottom of the pyramid, return the value of the current cell.
    if row == len(pyramid) - 1:
      return pyramid[row][col]

    # Otherwise, compute the maximum total by taking the",5
18,19,runtime_error,,171,"  File ""/tmp/tmpu8q3h9o6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_sundays(start_year, end_year):
  """"""Counts the number of Sundays that fall on the first of the month
  between start_year and end_year, inclusive.

  Args:
    start_year: The starting year, inclusive.
    end_year: The ending year, inclusive.

  Returns:
    The number of Sundays that fall on the first of the month between
    start_year and end_year, inclusive.
  """"""

  # Initialize the count of Sundays.
  count = 0

  # Loop through each year from start_year to end_year.
  for year in range(start_year, end_year + 1):
    # Loop through each month from January to December.
    for month in range(1, 13):
      # Get the day of the week for the first day of the month.
      day_of_week = datetime.date(year, month, 1).weekday()

      # If the first day of the month is a Sunday, increment the count.
      if day_of_week == 6:
        count += 1",5
19,20,no_error,"648
",648,,"
def factorial_digit_sum(n):
    factorial = 1
    for i in range(2, n + 1):
        factorial *= i
    return sum(int(digit) for digit in str(factorial))

print(factorial_digit_sum(100))
",5
20,21,wrong_output,"0
",31626,,"
def sum_amicable_numbers(n):
    amicable_numbers = set()
    for i in range(2, n):
        j = sum(proper_divisors(i))
        if j < n and i == sum(proper_divisors(j)):
            amicable_numbers.add(i)
            amicable_numbers.add(j)
    return sum(amicable_numbers)

def proper_divisors(n):
    divisors = set()
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.add(i)
            divisors.add(n // i)
    return divisors

print(sum_amicable_numbers(10000))
",5
21,23,wrong_output,"1186368755
",4179871,,"
def sum_of_non_abundant_sums(limit):
    abundant_numbers = set()
    for i in range(1, limit + 1):
        if sum(proper_divisors(i)) > i:
            abundant_numbers.add(i)

    non_abundant_sums = set()
    for i in range(1, limit + 1):
        for j in range(i, limit + 1):
            if i + j in abundant_numbers:
                break
            else:
                non_abundant_sums.add(i + j)

    return sum(non_abundant_sums)


def proper_divisors(n):
    divisors = set()
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors.add(i)
            divisors.add(n // i)
    return divisors


if __name__ == ""__main__"":
    print(sum_of_non_abundant_sums(28123))
",5
22,24,wrong_output,"(9, 8, 7, 6, 5, 4, 3, 2, 1, 0)
",2783915460,,"
import itertools

def millionth_permutation(n):
    return list(itertools.islice(itertools.permutations(range(n)), n-1, None))[-1]

print(millionth_permutation(10))
",5
23,25,wrong_output,"4783
",4782,,"
def fib_index_1000_digits():
    a, b = 1, 1
    index = 2
    while len(str(a)) < 1000:
        a, b = b, a + b
        index += 1
    return index

print(fib_index_1000_digits())
",5
24,26,wrong_output,,983,,"
def longest_recurring_cycle(n):
    max_len = 0
    max_d = 0
    for d in range(2, n):
        frac = 1 / d
        frac_str = str(frac)
        cycle_start = frac_str.find('(')
        if cycle_start != -1:
            cycle_len = len(frac_str) - cycle_start - 1
            if cycle_len > max_len:
                max_len = cycle_len
                max_d = d
    return max_d
",5
25,27,no_error,"-59231
",-59231,,"
def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def quadratic_primes(a, b):
    n = 0
    while is_prime(n ** 2 + a * n + b):
        n += 1
    return n

def main():
    max_n = 0
    max_a = 0
    max_b = 0
    for a in range(-1000, 1001):
        for b in range(-1000, 1001):
            n = quadratic_primes(a, b)
            if n > max_n:
                max_n = n
                max_a = a
                max_b = b
    print(max_a * max_b)

if __name__ == ""__main__"":
    main()
",5
26,28,runtime_error,,669171001,"  File ""/tmp/tmpq9obio7u/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def spiral_diagonals_sum(n):
    """"""
    Returns the sum of the numbers on the diagonals of an n x n spiral.

    Args:
        n (int): The size of the spiral.

    Returns:
        int: The sum of the numbers on the diagonals.
    """"""

    # Initialize the spiral.
    spiral = [[0 for _ in range(n)] for _ in range(n)]

    # Fill the spiral with numbers.
    i = 0
    j = 0
    direction = 1  # 1 = right, 2 = down, 3 = left, 4 = up
    for k in range(1, n * n + 1):
        spiral[i][j] = k
        if direction == 1:
            if j + 1 < n and spiral[i][j + 1] == 0:
                j += 1
            else:
                direction = 2
                i += 1
        elif direction == 2:
            if i + 1 < n and spiral[i + 1][j] == 0:",5
27,29,no_error,9183,9183,,"
def distinct_powers(a_min, a_max, b_min, b_max):
  """"""Returns the number of distinct terms in the sequence ab for a in [a_min, a_max] and b in [b_min, b_max].""""""

  # Create a set to store the distinct terms.
  terms = set()

  # Iterate over all combinations of a and b in the given ranges.
  for a in range(a_min, a_max + 1):
    for b in range(b_min, b_max + 1):
      # Add the term ab to the set.
      terms.add(a ** b)

  # Return the number of distinct terms.
  return len(terms)


if __name__ == ""__main__"":
  # Print the number of distinct terms for the given ranges.
  print(distinct_powers(2, 5, 2, 5))  # 15
  print(distinct_powers(2, 100, 2, 100))  # 9183
",5
28,30,wrong_output,,443839,,"
def sum_of_fifth_powers(n):
  """"""
  Finds the sum of all the numbers that can be written as the sum of the fifth powers of their digits.

  Args:
    n: The upper bound on the numbers to consider.

  Returns:
    The sum of all the numbers that can be written as the sum of the fifth powers of their digits.
  """"""

  # Find all the numbers that can be written as the sum of the fifth powers of their digits.

  numbers = []
  for i in range(2, n + 1):
    if i == sum(int(digit) ** 5 for digit in str(i)):
      numbers.append(i)

  # Return the sum of the numbers.

  return sum(numbers)
",5
29,31,no_error,"73682
",73682,,"
def count_ways(amount, coins):
    ways = [1] + [0] * amount
    for coin in coins:
        for i in range(coin, amount + 1):
            ways[i] += ways[i - coin]
    return ways[amount]

print(count_ways(200, [1, 2, 5, 10, 20, 50, 100, 200]))
",5
30,32,wrong_output,,45228,,"
def pandigital_products():
    products = set()
    for i in range(1, 10):
        for j in range(1, 10):
            product = i * j
            if len(str(i)) + len(str(j)) + len(str(product)) == 9 and set(str(i) + str(j) + str(product)) == set('123456789'):
                products.add(product)
    return sum(products)
",5
31,33,runtime_error,,100,"Traceback (most recent call last):
  File ""/tmp/tmpap0t8m8y/tmp.py"", line 28, in <module>
    main()
  File ""/tmp/tmpap0t8m8y/tmp.py"", line 25, in main
    print(lcm(*fractions))
TypeError: lcm() takes 2 positional arguments but 36 were given
","
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def lcm(a, b):
    return a * b // gcd(a, b)

def main():
    # Find the four non-trivial examples of curious fractions.
    fractions = []
    for i in range(10, 100):
        for j in range(i + 1, 100):
            if i % 10 == j % 10 and i // 10 != j // 10:
                if i / j == (i // 10) / (j // 10):
                    fractions.append((i, j))

    # Calculate the product of the four fractions.
    product = 1
    for i, j in fractions:
        product *= i / j

    # Print the value of the denominator.
    print(lcm(*fractions))

if __name__ == ""__main__"":
    main()
",5
32,34,timeout_error,,40730,TIMEOUT,"
def sum_of_factorial_digits(n):
    factorials = [1]
    for i in range(1, 10):
        factorials.append(factorials[i - 1] * i)
    sum = 0
    while n > 0:
        sum += factorials[n % 10]
        n //= 10
    return sum

def main():
    n = int(input(""Enter a number: ""))
    if sum_of_factorial_digits(n) == n:
        print(n, ""is a curious number."")
    else:
        print(n, ""is not a curious number."")

if __name__ == ""__main__"":
    main()
",5
33,35,no_error,"55
",55,,"
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def is_circular_prime(n):
    s = str(n)
    for i in range(len(s)):
        if not is_prime(int(s[i:] + s[:i])):
            return False
    return True

count = 0
for i in range(2, 1000000):
    if is_circular_prime(i):
        count += 1

print(count)
",5
34,36,no_error,"872187
",872187,,"
def is_palindrome(n):
    return str(n) == str(n)[::-1]

def is_palindrome_base2(n):
    return bin(n)[2:] == bin(n)[2:][::-1]

def sum_palindromes(n):
    return sum(filter(is_palindrome_base2, filter(is_palindrome, range(n))))

print(sum_palindromes(1000000))
",5
35,37,no_error,"748317
",748317,,"
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def is_truncatable_prime(n):
    if not is_prime(n):
        return False
    s = str(n)
    for i in range(1, len(s)):
        if not is_prime(int(s[:i])) or not is_prime(int(s[i:])):
            return False
    return True

def main():
    sum = 0
    count = 0
    n = 11
    while count < 11:
        if is_truncatable_prime(n):
            sum += n
            count += 1
        n += 2
    print(sum)

if __name__ == ""__main__"":
    main()
",5
36,38,runtime_error,,932718654,"  File ""/tmp/tmpxen3ei65/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def pandigital_multiples(n):
    """"""Return the largest 1 to 9 pandigital 9-digit number that can be formed as the concatenated product of an integer with (1,2,...,n) where n > 1.""""""
    # Generate all pandigital numbers
    pandigitals = set()
    for i in range(1, 10):
        for j in range(1, 10):
            for k in range(1, 10):
                for l in range(1, 10):
                    for m in range(1, 10):
                        for n in range(1, 10):
                            for o in range(1, 10):
                                for p in range(1, 10):
                                    for q in range(1, 10):
                                        pandigitals.add(int(str(i) + str(j) + str(k) + str(l) + str(m) + str(n) + str(o) + str(p) + str(q)))

    # Find the largest pandigital number that can",5
37,39,wrong_output,"840 8
",840,,"
def count_right_triangles(p):
    count = 0
    for a in range(1, p//3 + 1):
        for b in range(a, p//2 + 1):
            c = p - a - b
            if a**2 + b**2 == c**2:
                count += 1
    return count

max_count = 0
max_p = 0
for p in range(1, 1001):
    count = count_right_triangles(p)
    if count > max_count:
        max_count = count
        max_p = p

print(max_p, max_count)
",5
38,40,runtime_error,,210,"  File ""/tmp/tmpyp8hot2y/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def champernownes_constant(n):
    """"""Returns the value of the expression d1 × d10 × d100 × d1000 × d10000 × d100000 × d1000000 for the first n digits of Champernowne's constant.""""""
    # Build the string of the first n digits of Champernowne's constant.
    champernowne = """"
    for i in range(1, n + 1):
        champernowne += str(i)

    # Extract the digits we need.
    d1 = int(champernowne[0])
    d10 = int(champernowne[9])
    d100 = int(champernowne[99])
    d1000 = int(champernowne[999])
    d10000 = int(champernowne[9999])
    d100000 = int(champernowne[99999])
    d10000",5
39,41,wrong_output,,7652413,,"
def pandigital_prime(n):
    """"""Return the largest n-digit pandigital prime.""""""
    # Generate all n-digit pandigital numbers.
    pandigitals = [int(''.join(p)) for p in itertools.permutations(str(n))]

    # Filter out the primes.
    primes = [p for p in pandigitals if is_prime(p)]

    # Return the largest prime.
    return max(primes)


def is_prime(n):
    """"""Return True if n is prime.""""""
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True
",5
40,43,wrong_output,,16695334890,,"
def sub_string_divisibility():
    sum = 0
    for i in range(1023456789, 9876543210, 10):
        if i % 17 == 0 and i % 13 == 0 and i % 11 == 0 and i % 7 == 0 and i % 5 == 0 and i % 3 == 0 and i % 2 == 0:
            sum += i
    return sum
",5
41,44,no_error,"5482660
",5482660,,"
def pentagonal(n):
    return n * (3 * n - 1) // 2

def is_pentagonal(n):
    i = (1 + (1 + 24 * n)**0.5) / 6
    return i == int(i)

def main():
    min_d = float('inf')
    for i in range(1, 10000):
        for j in range(i + 1, 10000):
            s = pentagonal(i) + pentagonal(j)
            d = pentagonal(j) - pentagonal(i)
            if is_pentagonal(s) and is_pentagonal(d):
                min_d = min(min_d, d)
    print(min_d)

if __name__ == '__main__':
    main()
",5
42,45,timeout_error,,1533776805,TIMEOUT,"
def triangle(n):
    return n * (n + 1) // 2

def pentagonal(n):
    return n * (3 * n - 1) // 2

def hexagonal(n):
    return n * (2 * n - 1)

def main():
    n = 286
    while True:
        t = triangle(n)
        if pentagonal(n) == t and hexagonal(n) == t:
            print(t)
            break
        n += 1

if __name__ == ""__main__"":
    main()
",5
43,46,wrong_output,"9
",5777,,"
def goldbach_other_conjecture(n):
  """"""Returns the smallest odd composite number that cannot be written as the sum of a prime and twice a square.""""""
  # Check if n is odd and composite
  if n % 2 == 0 or n == 1:
    return None
  for i in range(3, int(n ** 0.5) + 1, 2):
    if n % i == 0:
      return n
  # If n is prime, then it cannot be written as the sum of a prime and twice a square
  return n

print(goldbach_other_conjecture(9))  # 9
",5
44,47,runtime_error,,134043,"  File ""/tmp/tmptaf5jsy0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def distinct_prime_factors(n):
  """"""Returns the first n consecutive integers with four distinct prime factors each.""""""
  # Initialize the list of consecutive integers.
  consecutive_integers = list(range(1, n + 1))

  # Initialize the list of integers with four distinct prime factors.
  integers_with_four_distinct_prime_factors = []

  # Iterate over the consecutive integers.
  for integer in consecutive_integers:
    # Check if the integer has four distinct prime factors.
    if len(set(prime_factors(integer))) == 4:
      # Add the integer to the list of integers with four distinct prime factors.
      integers_with_four_distinct_prime_factors.append(integer)

  # Return the first integer in the list of integers with four distinct prime factors.
  return integers_with_four_distinct_prime_factors[0]


def prime_factors(n):
  """"""Returns the prime factors of n.""""""
  # Initialize the list of prime factors.
  prime_factors = []

  # Iterate over the integers from 2 to the square root of n.
",5
45,48,no_error,"9110846700
",9110846700,,"
def self_powers(n):
    return sum(i**i for i in range(1, n+1)) % 10**10

print(self_powers(1000))
",5
46,49,runtime_error,,296962999629,"  File ""/tmp/tmpf2zk5drl/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def prime_permutations(n):
  """"""
  Finds all prime permutations of a given number.

  Args:
    n: The number to find prime permutations of.

  Returns:
    A list of all prime permutations of n.
  """"""

  # Convert n to a string.
  n_str = str(n)

  # Find all permutations of n.
  permutations = set()
  for i in range(len(n_str)):
    for j in range(i + 1, len(n_str)):
      permutations.add(n_str[i:j] + n_str[j:i] + n_str[i])

  # Filter out the prime permutations.
  prime_permutations = []
  for permutation in permutations:
    if is_prime(int(permutation)):
      prime_permutations.append(permutation)

  return prime_permutations


def is_prime(n):
  """"""
  Checks if a number is prime.

  Args:
    n: The number to check.

  Returns:
    True if n is prime, False",5
47,50,wrong_output,,997651,,"
def consecutive_prime_sum(n):
  """"""Finds the prime below n that can be written as the sum of the most consecutive primes.""""""

  # Generate a list of all primes below n.
  primes = [2]
  for i in range(3, n):
    is_prime = True
    for prime in primes:
      if i % prime == 0:
        is_prime = False
        break
    if is_prime:
      primes.append(i)

  # Find the longest sum of consecutive primes that adds up to a prime.
  longest_sum = 0
  for i in range(len(primes)):
    sum = 0
    for j in range(i, len(primes)):
      sum += primes[j]
      if sum > n:
        break
      if sum in primes:
        longest_sum = max(longest_sum, j - i + 1)

  # Return the prime that can be written as the sum of the most consecutive primes.
  return primes[longest_sum - 1]
",5
48,51,runtime_error,,121313,"  File ""/tmp/tmp9t1dn41x/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def prime_digit_replacements(n):
    """"""
    Finds the smallest prime number that, by replacing part of its digits,
    becomes part of an eight prime value family.

    Args:
        n (int): The number of digits in the prime number.

    Returns:
        int: The smallest prime number that, by replacing part of its digits,
        becomes part of an eight prime value family.
    """"""

    # Find all prime numbers with n digits.
    primes = [i for i in range(10 ** (n - 1), 10 ** n) if is_prime(i)]

    # For each prime number, try all possible replacements of the digits.
    for prime in primes:
        for i in range(10):
            # Replace the first digit with i.
            new_prime = int(str(i",15
49,52,runtime_error,,142857,"  File ""/tmp/tmphbza76bg/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def find_smallest_positive_integer(n):
    """"""
    Finds the smallest positive integer x such that 2x, 3x, 4x, 5x, and 6x contain the same digits.

    Args:
        n (int): The number to start searching from.

    Returns:
        int: The smallest positive integer x such that 2x, 3x, 4x, 5x, and 6x contain the same digits.
    """"""

    # Check if n is a valid input.
    if n < 1:
        raise ValueError(""n must be a positive integer."")

    # Initialize the variables.
    x = n
    digits = set(str(x))

    # Iterate over the multiples of x until a solution is found.
    while True:
        # Check if the current multiple contains the same digits as x.
        if all(digit in digits for digit in str(2 * x)) and \
           all(digit in digits for digit in str(3 * x)) and \
           all(digit in digits for digit in str(4 * x)) and \",5
50,53,no_error,"4075
",4075,,"
from math import factorial

def count_combinations(n, r):
    return factorial(n) // (factorial(r) * factorial(n - r))

def main():
    count = 0
    for n in range(1, 101):
        for r in range(1, n + 1):
            if count_combinations(n, r) > 1000000:
                count += 1
    print(count)

if __name__ == ""__main__"":
    main()
",5
51,55,no_error,"249
",249,,"
def is_palindrome(n):
    return str(n) == str(n)[::-1]

def lychrel(n):
    for i in range(50):
        n += int(str(n)[::-1])
        if is_palindrome(n):
            return False
    return True

count = 0
for i in range(1, 10000):
    if lychrel(i):
        count += 1

print(count)
",5
52,56,wrong_output,,972,,"
def max_digital_sum(n):
    max_sum = 0
    for i in range(1, n):
        for j in range(1, n):
            sum = i + j
            if sum > max_sum:
                max_sum = sum
    return max_sum
",5
53,57,wrong_output,"208
",153,,"
def continued_fraction_convergents(n):
    a, b, c, d = 1, 0, 1, 1
    count = 0
    for _ in range(n):
        a, b, c, d = c, d, a + c, b + d
        if len(str(a)) > len(str(b)):
            count += 1
    return count

print(continued_fraction_convergents(1000))
",5
54,58,runtime_error,,26241,"  File ""/tmp/tmp1wkpj8bq/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

def spiral_primes(n):
    """"""Returns the side length of the square spiral for which the ratio of primes along both diagonals first falls below 10%.""""""
    # Initialize the spiral with a side length of 1.
    spiral = [[1]]

    # Keep track of the number of primes along both diagonals.
    prime_count = 0

    # Keep track of the total number of numbers along both diagonals.
    total_count = 0

    # Keep track of the side length of the spiral.
    side_length = 1

    # Keep track of the ratio of primes along both diagonals.
    ratio = 1

    # While the ratio is above 10%, keep adding layers to the spiral.
    while ratio > 0.1:
        # Add a new layer to the spiral.
        for i in range(side_length):",5
55,60,runtime_error,,26033,"  File ""/tmp/tmphbajcjak/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

def prime_pair_sets(n):
    primes = [i for i in range(2, n + 1) if is_prime(i)]
    sets = []
    for i in range(len(primes)):
        for j in range(i + 1, len(primes)):
            if is_prime(int(str(primes[i]) + str(primes[j]))):
                sets.append([primes[i], primes[j]])
    return sets

def lowest_sum_prime_pair_sets(n):
    sets = prime_pair_sets(n)
    min_sum = sum(sets[0])
    for set in sets:
        if sum(set) < min_sum:
            min_sum = sum(set)
    return min_sum

print(lowest_sum_prime_pair_sets(1",20
56,61,runtime_error,,28684,"  File ""/tmp/tmp7qevjx2e/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_cyclic(nums):
    for i in range(len(nums) - 1):
        if nums[i] % 100 != nums[i + 1] // 100:
            return False
    return True

def is_polygonal(num, n):
    if n == 3:
        return (1 + (1 + 8 * num) ** 0.5) % 1 == 0
    elif n == 4:
        return (1 + (1 + 12 * num) ** 0.5) % 1 == 0
    elif n == 5:
        return (1 + (1 + 20 * num) ** 0.5) % 1 == 0
    elif n == 6:
        return (1 + (1 + 24 * num) ** 0.5) % 1 == 0
    elif n == 7:
        return (1 + (1 + 28 * num) ** 0.5) % 1 == 0
    elif n == 8:
        return",20
57,62,wrong_output,"125
",127035954683,,"
def cube_permutations(n):
    cubes = set()
    for i in range(1, n + 1):
        cube = i ** 3
        cubes.add(cube)
    return cubes

def main():
    n = 1
    while True:
        cubes = cube_permutations(n)
        if len(cubes) == 5:
            print(n ** 3)
            break
        n += 1

if __name__ == ""__main__"":
    main()
",15
58,63,wrong_output,,49,,"
def powerful_digit_counts(n):
  """"""Returns the number of n-digit positive integers that are also an nth power.""""""

  # Initialize the count to 0.
  count = 0

  # Iterate over all n-digit numbers.
  for i in range(10**n):
    # Check if i is an nth power.
    if i == i**n:
      # Increment the count.
      count += 1

  # Return the count.
  return count
",5
